"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"P69850-1","reviewed","DAD3","P69850-1",""
"P69851-1","reviewed","DAD4","P69851-1",""
"P69852-1","reviewed","HSK3","P69852-1",""
"P40219-1","reviewed","OSW5","P40219-1",""
"P40218-1","reviewed","","P40218-1",""
"P40217-1","reviewed","TIF34","P40217-1",""
"P40215-1","reviewed","NDE1","P40215-1",""
"P40214-1","reviewed","FDO1","P40214-1",""
"P40212-1","reviewed","RPL13B","P40212-1",""
"P40211-1","reviewed","","P40211-1",""
"P40210-1","reviewed","SIP5","P40210-1",""
"P38702-1","reviewed","LEU5","P38702-1",""
"Q08817-1","reviewed","SOG2","Q08817-1",""
"P38700-1","reviewed","APM2","P38700-1",""
"P38701-1","reviewed","RPS20","P38701-1",""
"P21304-1","reviewed","PWP1","P21304-1",""
"P38707-1","reviewed","DED81","P38707-1",""
"P38704-1","reviewed","STP2","P38704-1",""
"P38705-1","reviewed","DIA4","P38705-1",""
"P38708-1","reviewed","","P38708-1",""
"P38709-1","reviewed","","P38709-1",""
"Q08818-1","reviewed","MSC6","Q08818-1",""
"P37254-1","reviewed","ABZ1","P37254-1",""
"P13393-1","reviewed","SPT15","P13393-1",""
"Q03099-1","reviewed","","Q03099-1",""
"P48445-1","reviewed","BPL1","P48445-1",""
"P40851-1","reviewed","AXL1","P40851-1",""
"Q03723-1","reviewed","OST6","Q03723-1",""
"P40326-1","reviewed","","P40326-1",""
"Q08979-1","reviewed","KEL3","Q08979-1",""
"Q08975-1","reviewed","THI21","Q08975-1",""
"Q08974-1","reviewed","","Q08974-1",""
"Q08601-1","reviewed","MCA1","Q08601-1",""
"Q08976-1","reviewed","","Q08976-1",""
"Q08971-1","reviewed","","Q08971-1",""
"Q08970-1","reviewed","MMT2","Q08970-1",""
"Q08972-1","reviewed","NEW1","Q08972-1",""
"Q03897-1","reviewed","MTC5","Q03897-1",""
"Q03899-1","reviewed","","Q03899-1",""
"Q03898-1","reviewed","FIN1","Q03898-1",""
"P47078-1","reviewed","","P47078-1",""
"P47079-1","reviewed","CCT8","P47079-1",""
"Q12408-1","reviewed","NPC2","Q12408-1",""
"P47072-1","reviewed","","P47072-1",""
"Q12407-1","reviewed","","Q12407-1",""
"Q12404-1","reviewed","MPD1","Q12404-1",""
"Q12405-1","reviewed","LPX1","Q12405-1",""
"P47076-1","reviewed","RPC17","P47076-1",""
"Q12403-1","reviewed","ERP3","Q12403-1",""
"P47074-1","reviewed","MAD3","P47074-1",""
"P47075-1","reviewed","VTC4","P47075-1",""
"P0C5N0-1","reviewed","","P0C5N0-1",""
"P0C5N1-1","reviewed","","P0C5N1-1",""
"A0A0B7P221-1","reviewed","RDT1","A0A0B7P221-1",""
"P0C5N3-1","reviewed","","P0C5N3-1",""
"P0C5N4-1","reviewed","","P0C5N4-1",""
"P0C5N6-1","reviewed","","P0C5N6-1",""
"P0C5N7-1","reviewed","","P0C5N7-1",""
"P20795-1","reviewed","VPS33","P20795-1",""
"Q01766-1","reviewed","HAL1","Q01766-1",""
"P46679-1","reviewed","STB2","P46679-1",""
"P46678-1","reviewed","BDP1","P46678-1",""
"P46673-1","reviewed","NUP85","P46673-1",""
"P46672-1","reviewed","ARC1","P46672-1",""
"P46671-1","reviewed","FAR3","P46671-1",""
"P46670-1","reviewed","CIN2","P46670-1",""
"P46677-1","reviewed","TAF1","P46677-1",""
"P46676-1","reviewed","SUM1","P46676-1",""
"P46675-1","reviewed","STU2","P46675-1",""
"P46674-1","reviewed","SAC3","P46674-1",""
"P01119-1","reviewed","RAS1","P01119-1",""
"P05743-1","reviewed","RPL26A","P05743-1",""
"P05740-1","reviewed","RPL17A","P05740-1",""
"Q99303-1","reviewed","TY2A-DR3","Q99303-1",""
"P05747-1","reviewed","RPL29","P05747-1",""
"P05744-1","reviewed","RPL33A","P05744-1",""
"P05745-1","reviewed","RPL36A","P05745-1",""
"P05748-1","reviewed","RPL15A","P05748-1",""
"P05749-1","reviewed","RPL22A","P05749-1",""
"Q03516-1","reviewed","RSN1","Q03516-1",""
"Q04711-1","reviewed","TY1B-ML1","Q04711-1",""
"P22149-1","reviewed","AFT1","P22149-1",""
"P22148-1","reviewed","MSN1","P22148-1",""
"P22147-1","reviewed","XRN1","P22147-1",""
"P22146-1","reviewed","GAS1","P22146-1",""
"P22141-1","reviewed","PRE1","P22141-1",""
"P22140-1","reviewed","EPT1","P22140-1",""
"P0CX78-1","reviewed","ASP3-3","P0CX78-1",""
"P0CX79-1","reviewed","ASP3-4","P0CX79-1",""
"P26309-1","reviewed","CDC20","P26309-1",""
"P0CX72-1","reviewed","TY1A-LR2","P0CX72-1",""
"P0CX73-1","reviewed","TY1A-PL","P0CX73-1",""
"P0CX70-1","reviewed","TY1A-DR6","P0CX70-1",""
"P0CX71-1","reviewed","TY1A-ER1","P0CX71-1",""
"P0CX76-1","reviewed","TY1A-ML2","P0CX76-1",""
"P0CX77-1","reviewed","ASP3-2","P0CX77-1",""
"P0CX74-1","reviewed","TY1A-JR1","P0CX74-1",""
"P0CX75-1","reviewed","TY1A-LR3","P0CX75-1",""
"P33419-1","reviewed","SPC29","P33419-1",""
"P33418-1","reviewed","LOS1","P33418-1",""
"P24813-1","reviewed","CAD1","P24813-1",""
"P33413-1","reviewed","DUR3","P33413-1",""
"P33412-1","reviewed","ECT1","P33412-1",""
"P33411-1","reviewed","PRP18","P33411-1",""
"P33417-1","reviewed","IXR1","P33417-1",""
"P33416-1","reviewed","HSP78","P33416-1",""
"P19736-1","reviewed","PRP9","P19736-1",""
"P10663-1","reviewed","MRP2","P10663-1",""
"P19735-1","reviewed","PRP6","P19735-1",""
"P21825-1","reviewed","SEC62","P21825-1",""
"P21827-1","reviewed","SRM1","P21827-1",""
"A0A8D9PCQ4-1","reviewed","","A0A8D9PCQ4-1",""
"P15646-1","reviewed","NOP1","P15646-1",""
"P07213-1","reviewed","TOM70","P07213-1",""
"P12962-1","reviewed","CAF20","P12962-1",""
"P12611-1","reviewed","WHI2","P12611-1",""
"P12612-1","reviewed","TCP1","P12612-1",""
"P11709-1","reviewed","BIK1","P11709-1",""
"P19880-1","reviewed","YAP1","P19880-1",""
"P19881-1","reviewed","PHO13","P19881-1",""
"P19882-1","reviewed","HSP60","P19882-1",""
"P50278-1","reviewed","SOL1","P50278-1",""
"P40917-1","reviewed","CIN5","P40917-1",""
"P50273-1","reviewed","ATP22","P50273-1",""
"P50275-1","reviewed","ASE1","P50275-1",""
"P50276-1","reviewed","MUP1","P50276-1",""
"P50277-1","reviewed","BIO3","P50277-1",""
"P23797-1","reviewed","GPI12","P23797-1",""
"P23796-1","reviewed","RIT1","P23796-1",""
"P9WEN9-1","reviewed","","P9WEN9-1",""
"P9WEN8-1","reviewed","","P9WEN8-1",""
"P38139-1","reviewed","LDH1","P38139-1",""
"P38138-1","reviewed","ROT2","P38138-1",""
"P38131-1","reviewed","KTR4","P38131-1",""
"P38130-1","reviewed","KTR3","P38130-1",""
"P38132-1","reviewed","MCM7","P38132-1",""
"P38137-1","reviewed","PCS60","P38137-1",""
"P27895-1","reviewed","CIN8","P27895-1",""
"Q03390-1","reviewed","VPS60","Q03390-1",""
"P29029-1","reviewed","CTS1","P29029-1",""
"P14284-1","reviewed","REV3","P14284-1",""
"Q07897-1","reviewed","CMS1","Q07897-1",""
"Q07896-1","reviewed","NOC3","Q07896-1",""
"Q07895-1","reviewed","","Q07895-1",""
"P48589-1","reviewed","RPS12","P48589-1",""
"P48582-1","reviewed","BRO1","P48582-1",""
"P48581-1","reviewed","RAD17","P48581-1",""
"P53336-1","reviewed","","P53336-1",""
"Q08347-1","reviewed","BDS1","Q08347-1",""
"Q04279-1","reviewed","SEG1","Q04279-1",""
"Q04276-1","reviewed","","Q04276-1",""
"Q04272-1","reviewed","VPS20","Q04272-1",""
"Q03973-1","reviewed","HMO1","Q03973-1",""
"Q03976-1","reviewed","RSM24","Q03976-1",""
"P53983-1","reviewed","ASI3","P53983-1",""
"P53982-1","reviewed","IDP3","P53982-1",""
"P53981-1","reviewed","PYP1","P53981-1",""
"P53980-1","reviewed","","P53980-1",""
"P29539-1","reviewed","RIF1","P29539-1",""
"P28777-1","reviewed","ARO2","P28777-1",""
"P28778-1","reviewed","MRP17","P28778-1",""
"P27796-1","reviewed","POT1","P27796-1",""
"P53183-1","reviewed","","P53183-1",""
"Q04018-1","reviewed","","Q04018-1",""
"P53187-1","reviewed","HOP2","P53187-1",""
"P53186-1","reviewed","","P53186-1",""
"P53185-1","reviewed","","P53185-1",""
"P53184-1","reviewed","PNC1","P53184-1",""
"Q01532-1","reviewed","LAP3","Q01532-1",""
"Q01532-1","reviewed","LAP3","Q01532-2",""
"Q04013-1","reviewed","YHM2","Q04013-1",""
"P53189-1","reviewed","SCW11","P53189-1",""
"P53188-1","reviewed","CGR1","P53188-1",""
"P21560-1","reviewed","CBP3","P21560-1",""
"P16862-1","reviewed","PFK2","P16862-1",""
"P16861-1","reviewed","PFK1","P16861-1",""
"P43586-1","reviewed","LOC1","P43586-1",""
"P43587-1","reviewed","YPI1","P43587-1",""
"P43585-1","reviewed","VTC2","P43585-1",""
"P43582-1","reviewed","WWM1","P43582-1",""
"P43583-1","reviewed","BLM10","P43583-1",""
"P43580-1","reviewed","","P43580-1",""
"P43581-1","reviewed","HXT10","P43581-1",""
"P43588-1","reviewed","RPN11","P43588-1",""
"P43589-1","reviewed","SAD1","P43589-1",""
"Q05635-1","reviewed","RNH202","Q05635-1",""
"Q05637-1","reviewed","PHM6","Q05637-1",""
"Q05636-1","reviewed","RRP45","Q05636-1",""
"Q02948-1","reviewed","VPS30","Q02948-1",""
"Q00816-1","reviewed","REG1","Q00816-1",""
"P36095-1","reviewed","VPS24","P36095-1",""
"P36096-1","reviewed","TUL1","P36096-1",""
"P36097-1","reviewed","TTI1","P36097-1",""
"P36090-1","reviewed","ANR2","P36090-1",""
"P36091-1","reviewed","DCW1","P36091-1",""
"P36092-1","reviewed","","P36092-1",""
"P36093-1","reviewed","PHD1","P36093-1",""
"Q03855-1","reviewed","TY1B-DR1","Q03855-1",""
"P40059-1","reviewed","DOT6","P40059-1",""
"P40058-1","reviewed","","P40058-1",""
"P40055-1","reviewed","UTP7","P40055-1",""
"P40054-1","reviewed","SER3","P40054-1",""
"P40057-1","reviewed","","P40057-1",""
"P40056-1","reviewed","GET2","P40056-1",""
"P40051-1","reviewed","ICP55","P40051-1",""
"P40050-1","reviewed","MRX1","P40050-1",""
"P40053-1","reviewed","AIM9","P40053-1",""
"P40052-1","reviewed","","P40052-1",""
"P40586-1","reviewed","","P40586-1",""
"P40585-1","reviewed","PAU15","P40585-1",""
"P40583-1","reviewed","YPS6","P40583-1",""
"P40582-1","reviewed","GTT1","P40582-1",""
"P40581-1","reviewed","HYR1","P40581-1",""
"P40580-1","reviewed","IRC24","P40580-1",""
"Q08831-1","reviewed","VTS1","Q08831-1",""
"P22943-1","reviewed","HSP12","P22943-1",""
"P38729-1","reviewed","","P38729-1",""
"P38724-1","reviewed","ARN2","P38724-1",""
"P38725-1","reviewed","PAU13","P38725-1",""
"P38727-1","reviewed","DFP4","P38727-1",""
"P38720-1","reviewed","GND1","P38720-1",""
"P38721-1","reviewed","","P38721-1",""
"P38722-1","reviewed","","P38722-1",""
"P38723-1","reviewed","COS8","P38723-1",""
"Q03707-1","reviewed","SRC1","Q03707-1",""
"Q3E808-1","reviewed","DGR1","Q3E808-1",""
"Q03705-1","reviewed","CGI121","Q03705-1",""
"Q03703-1","reviewed","","Q03703-1",""
"Q03702-1","reviewed","CCE1","Q03702-1",""
"Q3E801-1","reviewed","","Q3E801-1",""
"Q3E802-1","reviewed","","Q3E802-1",""
"Q3E805-1","reviewed","","Q3E805-1",""
"Q3E804-1","reviewed","","Q3E804-1",""
"Q3E807-1","reviewed","","Q3E807-1",""
"Q3E806-1","reviewed","","Q3E806-1",""
"Q08957-1","reviewed","AFT2","Q08957-1",""
"Q08956-1","reviewed","YIG1","Q08956-1",""
"Q08955-1","reviewed","CSM4","Q08955-1",""
"Q08954-1","reviewed","","Q08954-1",""
"Q08952-1","reviewed","OXR1","Q08952-1",""
"Q08951-1","reviewed","APL5","Q08951-1",""
"Q08959-1","reviewed","PGC1","Q08959-1",""
"Q07468-1","reviewed","VAM6","Q07468-1",""
"Q01852-1","reviewed","TIM44","Q01852-1",""
"Q01855-1","reviewed","RPS15","Q01855-1",""
"P09457-1","reviewed","ATP5","P09457-1",""
"P13045-1","reviewed","GAL3","P13045-1",""
"P47054-1","reviewed","NUP192","P47054-1",""
"P47055-1","reviewed","LOH1","P47055-1",""
"P47056-1","reviewed","IRC18","P47056-1",""
"P47057-1","reviewed","SNX4","P47057-1",""
"Q08485-1","reviewed","NRT1","Q08485-1",""
"P47051-1","reviewed","AIM22","P47051-1",""
"P47052-1","reviewed","","P47052-1",""
"P47053-1","reviewed","","P47053-1",""
"P47058-1","reviewed","TAD2","P47058-1",""
"P52917-1","reviewed","VPS4","P52917-1",""
"Q12429-1","reviewed","DPH6","Q12429-1",""
"P52911-1","reviewed","EXG2","P52911-1",""
"P52910-1","reviewed","ACS2","P52910-1",""
"Q12420-1","reviewed","SNU66","Q12420-1",""
"Q12421-1","reviewed","ATG31","Q12421-1",""
"Q12424-1","reviewed","","Q12424-1",""
"Q12425-1","reviewed","ISA2","Q12425-1",""
"P52919-1","reviewed","NBP1","P52919-1",""
"Q12427-1","reviewed","STB3","Q12427-1",""
"P39989-1","reviewed","","P39989-1",""
"P39988-1","reviewed","BUD16","P39988-1",""
"P39987-1","reviewed","ECM10","P39987-1",""
"P39986-1","reviewed","SPF1","P39986-1",""
"P39985-1","reviewed","POL5","P39985-1",""
"P39984-1","reviewed","HAT2","P39984-1",""
"P39983-1","reviewed","SDD1","P39983-1",""
"P39982-1","reviewed","HHY1","P39982-1",""
"P39981-1","reviewed","AVT2","P39981-1",""
"P39980-1","reviewed","SIT1","P39980-1",""
"P35727-1","reviewed","BLI1","P35727-1",""
"P35725-1","reviewed","","P35725-1",""
"P35724-1","reviewed","MNR2","P35724-1",""
"P35723-1","reviewed","YET1","P35723-1",""
"P35729-1","reviewed","NUP120","P35729-1",""
"P35728-1","reviewed","MPE1","P35728-1",""
"P29496-1","reviewed","MCM5","P29496-1",""
"P39678-1","reviewed","MBP1","P39678-1",""
"P39677-1","reviewed","MEF2","P39677-1",""
"P39676-1","reviewed","YHB1","P39676-1",""
"Q08225-1","reviewed","","Q08225-1",""
"Q08224-1","reviewed","THI20","Q08224-1",""
"Q08227-1","reviewed","INP54","Q08227-1",""
"Q08226-1","reviewed","CRT10","Q08226-1",""
"Q08220-1","reviewed","GSH2","Q08220-1",""
"Q08223-1","reviewed","AIM39","Q08223-1",""
"Q05024-1","reviewed","TRI1","Q05024-1",""
"Q05027-1","reviewed","TAF9","Q05027-1",""
"Q92316-1","reviewed","OST5","Q92316-1",""
"Q05021-1","reviewed","TAF7","Q05021-1",""
"Q05022-1","reviewed","RRP5","Q05022-1",""
"P05375-1","reviewed","OPI3","P05375-1",""
"P05374-1","reviewed","CHO2","P05374-1",""
"P05373-1","reviewed","HEM2","P05373-1",""
"P87275-1","reviewed","AIM11","P87275-1",""
"P08417-1","reviewed","FUM1","P08417-1",""
"Q04487-1","reviewed","SHH3","Q04487-1",""
"Q04489-1","reviewed","","Q04489-1",""
"O13297-1","reviewed","CET1","O13297-1",""
"Q99369-1","reviewed","FSH3","Q99369-1",""
"Q02889-1","reviewed","MGR2","Q02889-1",""
"Q02888-1","reviewed","INA17","Q02888-1",""
"Q02555-1","reviewed","RNT1","Q02555-1",""
"Q02554-1","reviewed","CUS1","Q02554-1",""
"Q02884-1","reviewed","ELP4","Q02884-1",""
"Q02883-1","reviewed","FMP30","Q02883-1",""
"P0CX54-1","reviewed","RPL12B","P0CX54-1",""
"P0CX55-1","reviewed","RPS18A","P0CX55-1",""
"P0CX56-1","reviewed","RPS18B","P0CX56-1",""
"P0CX57-1","reviewed","TY1A-A","P0CX57-1",""
"P0CX50-1","reviewed","RPL18B","P0CX50-1",""
"P0CX51-1","reviewed","RPS16A","P0CX51-1",""
"Q04739-1","reviewed","GAL83","Q04739-1",""
"P0CX53-1","reviewed","RPL12A","P0CX53-1",""
"P0CE88-1","reviewed","PAU1","P0CE88-1",""
"P0CE89-1","reviewed","PAU14","P0CE89-1",""
"P0CX58-1","reviewed","TY1A-PR1","P0CX58-1",""
"P0CX59-1","reviewed","TY1A-OR","P0CX59-1",""
"P24871-1","reviewed","CLB4","P24871-1",""
"P24870-1","reviewed","CLB3","P24870-1",""
"P21801-1","reviewed","SDH2","P21801-1",""
"P07236-1","reviewed","MST1","P07236-1",""
"Q12229-1","reviewed","UBX3","Q12229-1",""
"Q02771-1","reviewed","PET117","Q02771-1",""
"Q02770-1","reviewed","CWC27","Q02770-1",""
"Q02773-1","reviewed","RPM2","Q02773-1",""
"Q02772-1","reviewed","PET191","Q02772-1",""
"Q02775-1","reviewed","SLU7","Q02775-1",""
"Q12223-1","reviewed","RAD59","Q12223-1",""
"Q12220-1","reviewed","DIP2","Q12220-1",""
"Q02776-1","reviewed","TIM50","Q02776-1",""
"P53427-1","reviewed","PAU4","P53427-1",""
"P12945-1","reviewed","NAT1","P12945-1",""
"P16387-1","reviewed","PDA1","P16387-1",""
"P47912-1","reviewed","FAA4","P47912-1",""
"Q03759-1","reviewed","","Q03759-1",""
"Q06508-1","reviewed","LOA1","Q06508-1",""
"Q06058-1","reviewed","SEI1","Q06058-1",""
"Q06708-1","reviewed","VAC14","Q06708-1",""
"Q06709-1","reviewed","REH1","Q06709-1",""
"P33297-1","reviewed","RPT5","P33297-1",""
"P33296-1","reviewed","UBC6","P33296-1",""
"Q06704-1","reviewed","IMH1","Q06704-1",""
"Q06705-1","reviewed","CSR1","Q06705-1",""
"Q06706-1","reviewed","IKI3","Q06706-1",""
"Q06707-1","reviewed","SWC7","Q06707-1",""
"Q06252-1","reviewed","","Q06252-1",""
"Q06702-1","reviewed","CDA1","Q06702-1",""
"Q06703-1","reviewed","CDA2","Q06703-1",""
"Q07074-1","reviewed","","Q07074-1",""
"P38113-1","reviewed","ADH5","P38113-1",""
"P38112-1","reviewed","MAK5","P38112-1",""
"P38111-1","reviewed","MEC1","P38111-1",""
"P38110-1","reviewed","TEL1","P38110-1",""
"P38116-1","reviewed","ARL1","P38116-1",""
"P38115-1","reviewed","ARA1","P38115-1",""
"P38114-1","reviewed","TBS1","P38114-1",""
"P18898-1","reviewed","CDC43","P18898-1",""
"P18899-1","reviewed","DDR48","P18899-1",""
"P18544-1","reviewed","ARG8","P18544-1",""
"P34111-1","reviewed","TFC3","P34111-1",""
"P34110-1","reviewed","VPS35","P34110-1",""
"Q03919-1","reviewed","RUB1","Q03919-1",""
"P10566-1","reviewed","MRS3","P10566-1",""
"P0C269-1","reviewed","","P0C269-1",""
"P0C268-1","reviewed","","P0C268-1",""
"Q08032-1","reviewed","CDC45","Q08032-1",""
"P01097-1","reviewed","INH1","P01097-1",""
"P01094-1","reviewed","PAI3","P01094-1",""
"Q04031-1","reviewed","RRP17","Q04031-1",""
"Q04033-1","reviewed","","Q04033-1",""
"P22336-1","reviewed","RFA1","P22336-1",""
"Q01519-1","reviewed","COX12","Q01519-1",""
"P01098-1","reviewed","STF1","P01098-1",""
"P53975-1","reviewed","","P53975-1",""
"P53169-1","reviewed","YBP2","P53169-1",""
"P53168-1","reviewed","DUO1","P53168-1",""
"P53165-1","reviewed","SGF73","P53165-1",""
"P53164-1","reviewed","NPY1","P53164-1",""
"P53167-1","reviewed","PUS2","P53167-1",""
"P53166-1","reviewed","MRH4","P53166-1",""
"P53163-1","reviewed","MNP1","P53163-1",""
"P53757-1","reviewed","","P53757-1",""
"P00410-1","reviewed","COX2","P00410-1",""
"P53754-1","reviewed","","P53754-1",""
"P53755-1","reviewed","BSC5","P53755-1",""
"P08640-1","reviewed","FLO11","P08640-1",""
"P53309-1","reviewed","YAP1802","P53309-1",""
"P53301-1","reviewed","CRH1","P53301-1",""
"P53303-1","reviewed","ZPR1","P53303-1",""
"P04786-1","reviewed","TOP1","P04786-1",""
"P53305-1","reviewed","RSM27","P53305-1",""
"P53304-1","reviewed","SLI1","P53304-1",""
"P53307-1","reviewed","","P53307-1",""
"P53306-1","reviewed","GPI1","P53306-1",""
"Q05612-1","reviewed","","Q05612-1",""
"Q05611-1","reviewed","BSC2","Q05611-1",""
"Q05610-1","reviewed","DON1","Q05610-1",""
"P25649-1","reviewed","AHC2","P25649-1",""
"P25648-1","reviewed","SRB8","P25648-1",""
"P25644-1","reviewed","PAT1","P25644-1",""
"P25646-1","reviewed","PTC6","P25646-1",""
"P25641-1","reviewed","ATG15","P25641-1",""
"P25642-1","reviewed","IMG2","P25642-1",""
"Q02969-1","reviewed","PEX25","Q02969-1",""
"P61830-1","reviewed","HHT1","P61830-1",""
"P27515-1","reviewed","URK1","P27515-1",""
"P27514-1","reviewed","PHO91","P27514-1",""
"Q02961-1","reviewed","","Q02961-1",""
"Q12453-1","reviewed","CEX1","Q12453-1",""
"P40077-1","reviewed","DSE1","P40077-1",""
"P40076-1","reviewed","","P40076-1",""
"P40075-1","reviewed","SCS2","P40075-1",""
"P40074-1","reviewed","AVT6","P40074-1",""
"P40073-1","reviewed","SHO1","P40073-1",""
"P40072-1","reviewed","SLX8","P40072-1",""
"P40071-1","reviewed","TMN3","P40071-1",""
"P40070-1","reviewed","LSM4","P40070-1",""
"P40079-1","reviewed","LCP5","P40079-1",""
"P40078-1","reviewed","NSA2","P40078-1",""
"Q2V2P3-1","reviewed","","Q2V2P3-1",""
"Q2V2P2-1","reviewed","","Q2V2P2-1",""
"Q2V2P1-1","reviewed","","Q2V2P1-1",""
"Q2V2P0-1","reviewed","","Q2V2P0-1",""
"Q2V2P7-1","reviewed","","Q2V2P7-1",""
"Q2V2P6-1","reviewed","","Q2V2P6-1",""
"Q2V2P5-1","reviewed","","Q2V2P5-1",""
"Q2V2P4-1","reviewed","","Q2V2P4-1",""
"Q2V2P9-1","reviewed","COX26","Q2V2P9-1",""
"Q2V2P8-1","reviewed","WIP1","Q2V2P8-1",""
"P48015-1","reviewed","GCV1","P48015-1",""
"P48016-1","reviewed","ATH1","P48016-1",""
"P33338-1","reviewed","SLA2","P33338-1",""
"P33339-1","reviewed","TFC4","P33339-1",""
"P33332-1","reviewed","SEC3","P33332-1",""
"P33333-1","reviewed","SLC1","P33333-1",""
"P33330-1","reviewed","SER1","P33330-1",""
"P33331-1","reviewed","NTF2","P33331-1",""
"P33336-1","reviewed","SKN1","P33336-1",""
"P33334-1","reviewed","PRP8","P33334-1",""
"P33335-1","reviewed","SGE1","P33335-1",""
"Q12055-1","reviewed","FAP7","Q12055-1",""
"Q12057-1","reviewed","PIN2","Q12057-1",""
"Q12056-1","reviewed","ISU2","Q12056-1",""
"Q12051-1","reviewed","BTS1","Q12051-1",""
"P22696-1","reviewed","ESS1","P22696-1",""
"Q12052-1","reviewed","TGS1","Q12052-1",""
"Q12059-1","reviewed","ULA1","Q12059-1",""
"Q03761-1","reviewed","TAF12","Q03761-1",""
"Q03760-1","reviewed","PML39","Q03760-1",""
"Q03764-1","reviewed","EKI1","Q03764-1",""
"Q06063-1","reviewed","DUS4","Q06063-1",""
"Q03769-1","reviewed","ENT5","Q03769-1",""
"Q03768-1","reviewed","GIR2","Q03768-1",""
"Q08931-1","reviewed","PRM3","Q08931-1",""
"Q08930-1","reviewed","","Q08930-1",""
"Q08932-1","reviewed","RSA1","Q08932-1",""
"P0C2H9-1","reviewed","RPL31B","P0C2H9-1",""
"P0C2H8-1","reviewed","RPL31A","P0C2H8-1",""
"P0C2H7-1","reviewed","RPL27B","P0C2H7-1",""
"P0C2H6-1","reviewed","RPL27A","P0C2H6-1",""
"P07149-1","reviewed","FAS1","P07149-1",""
"P07143-1","reviewed","CYT1","P07143-1",""
"Q07442-1","reviewed","BDF2","Q07442-1",""
"Q12442-1","reviewed","IZH2","Q12442-1",""
"Q12443-1","reviewed","RTN2","Q12443-1",""
"Q12440-1","reviewed","APC2","Q12440-1",""
"Q12441-1","reviewed","TY1A-DR3","Q12441-1",""
"P16658-1","reviewed","SEN2","P16658-1",""
"Q12447-1","reviewed","PAA1","Q12447-1",""
"Q12445-1","reviewed","POM34","Q12445-1",""
"Q12449-1","reviewed","AHA1","Q12449-1",""
"P20435-1","reviewed","RPO26","P20435-1",""
"P20434-1","reviewed","RPB5","P20434-1",""
"P20437-1","reviewed","CLN1","P20437-1",""
"P20436-1","reviewed","RPB8","P20436-1",""
"P20433-1","reviewed","RPB4","P20433-1",""
"P20438-1","reviewed","CLN2","P20438-1",""
"Q3E823-1","reviewed","COA2","Q3E823-1",""
"Q3E821-1","reviewed","","Q3E821-1",""
"Q3E820-1","reviewed","","Q3E820-1",""
"Q3E827-1","reviewed","LSO1","Q3E827-1",""
"Q3E826-1","reviewed","","Q3E826-1",""
"Q3E825-1","reviewed","","Q3E825-1",""
"Q3E824-1","reviewed","","Q3E824-1",""
"Q3E829-1","reviewed","MHF2","Q3E829-1",""
"Q3E828-1","reviewed","MCO6","Q3E828-1",""
"P38306-1","reviewed","","P38306-1",""
"P38307-1","reviewed","DER1","P38307-1",""
"P38304-1","reviewed","MED8","P38304-1",""
"P38305-1","reviewed","AIM4","P38305-1",""
"P38302-1","reviewed","NTC20","P38302-1",""
"P38300-1","reviewed","MBA1","P38300-1",""
"P38301-1","reviewed","GDT1","P38301-1",""
"P0C5K9-1","reviewed","","P0C5K9-1",""
"P38308-1","reviewed","COS111","P38308-1",""
"Q00582-1","reviewed","GTR1","Q00582-1",""
