"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"Q9W0S5-1","unreviewed","miple1","","Q9W0S5-1"
"Q9W0S6-1","unreviewed","mRpL17","","Q9W0S6-1"
"Q9W0S7-1","reviewed","Tudor-SN","Q9W0S7-1",""
"Q9W0S8-1","reviewed","wac","Q9W0S8-1",""
"Q9W0S8-1","reviewed","wac","Q9W0S8-2",""
"Q9W0S9-1","reviewed","DIP2","Q9W0S9-1","M9NDW1-1"
"Q9W0S9-1","reviewed","DIP2","","M9PBG6-1"
"Q9W0S9-1","reviewed","DIP2","","M9PDH5-1"
"Q9W0S9-1","reviewed","DIP2","","M9PGJ0-1"
"Q9VGA2-1","reviewed","Tim17a1","Q9VGA2-1","A0A0B4LH92-1"
"Q9VJC8-1","unreviewed","Dmel\CG15142","","Q9VJC8-1"
"Q9VGA0-1","unreviewed","GstD9","","Q9VGA0-1"
"Q9VGA1-1","unreviewed","GstD10","","Q9VGA1-1"
"Q9VGA7-1","unreviewed","Dmel\CG10013","","Q9VGA7-1"
"Q9VGA4-1","unreviewed","MBD-R2","","Q9VGA4-1"
"Q9VGA5-1","unreviewed","Dmel\CG10041","","Q9VGA5-1"
"Q9VJC1-1","unreviewed","Oli","","Q9VJC1-1"
"Q9VJC0-1","unreviewed","Dmel\CG6870","","Q9VJC0-1"
"Q9VJC3-1","unreviewed","Dmel\CG15145","","Q9VJC3-1"
"Q9VJC2-1","unreviewed","Dmel\CG7094","","Q9VJC2-1"
"Q9VJC5-1","unreviewed","Dmel\CG15143","","Q9VJC5-1"
"Q9VJC4-1","unreviewed","Dmel\CG15144","","Q9VJC4-1"
"Q9VJC7-1","reviewed","mEFTs","Q9VJC7-1",""
"Q9VQJ7-1","unreviewed","Dmel\CG3165","","Q9VQJ7-1"
"Q9VQJ6-1","unreviewed","Dmel\CG9641","","Q8IPZ5-1"
"Q9VQJ6-1","unreviewed","Dmel\CG9641","","Q9VQJ6-1"
"Q9VZV2-1","unreviewed","Cht7","","Q9VZV2-1"
"O96299-1","unreviewed","Sodh2","","O96299-1"
"Q9VQJ8-1","unreviewed","Dmel\CG9643","","Q9VQJ8-1"
"Q9VZV8-1","unreviewed","Dmel\CG16753","","Q9VZV8-1"
"Q9VZV9-1","unreviewed","Dmel\CG1271","","Q7KV84-1"
"Q9VZV9-1","unreviewed","Dmel\CG1271","","Q8I939-1"
"Q9VZV9-1","unreviewed","Dmel\CG1271","","Q9VZV9-1"
"Q9VZV9-1","unreviewed","Dmel\CG1271","","Q8I940-1"
"M9PC26-1","unreviewed","CG10020","","M9PB25-1"
"M9PC26-1","unreviewed","CG10020","","M9PBX4-1"
"M9PC26-1","unreviewed","CG10020","","M9PEE5-1"
"M9PC26-1","unreviewed","CG10020","","M9PBX6-1"
"M9PC26-1","unreviewed","CG10020","","M9PC26-1"
"M9PC26-1","unreviewed","CG10020","","Q9VQU8-1"
"Q7K175-1","reviewed","Hen1","Q7K175-1",""
"Q7K174-1","unreviewed","Dmel\CG14502","","Q7K174-1"
"Q7K172-1","unreviewed","ste24a","","Q7K172-1"
"Q7JWW6-1","unreviewed","Adk3","","Q7JWW6-1"
"Q7JWW5-1","reviewed","","Q7JWW5-1",""
"P18432-1","reviewed","Mlc2","P18432-1",""
"Q8SZX1-1","unreviewed","Dmel\CG7387","","Q8SZX1-1"
"Q9VWJ1-1","unreviewed","Dmel\CG8034","","Q7K0I7-1"
"Q9VWJ1-1","unreviewed","Dmel\CG8034","","Q9VWJ1-1"
"Q9VKC8-1","unreviewed","Tom70","","Q9VKC8-1"
"Q9VKC9-1","unreviewed","dmGlut","","Q9VKC9-1"
"Q9VWJ0-1","unreviewed","anon-WO03002137.1","","Q9VWJ0-1"
"Q9VKC1-1","unreviewed","RpL7-like","","Q9VKC1-1"
"Q9VKC2-1","unreviewed","JhI-21","","Q9VKC2-1"
"Q9VKC3-1","unreviewed","PLCXD","","Q9VKC3-1"
"Q9VKC4-1","unreviewed","Plzf","","Q9VKC4-1"
"Q9VKC5-1","unreviewed","p8","","Q9VKC5-1"
"Q9VKC6-1","unreviewed","cg6785","","Q9VKC6-1"
"Q9VKC7-1","unreviewed","Dmel\CG6766","","Q9VKC7-1"
"A0A6H2EFV6-1","unreviewed","Dmel\CG42390","","A0A6H2EFV6-1"
"A0A6H2EFV6-1","unreviewed","Dmel\CG42390","","A0A6H2EGE0-1"
"A0A6H2EFV6-1","unreviewed","Dmel\CG42390","","Q7KS66-1"
"A0A6H2EFV6-1","unreviewed","Dmel\CG42390","","Q9VD46-1"
"A0A0B4KHM5-1","unreviewed","Dmel\CG12783","","A0A0B4KHM5-1"
"A0A0B4KHM5-1","unreviewed","Dmel\CG12783","","Q9VES9-1"
"Q9VN25-1","reviewed","eIF3a","Q9VN25-1",""
"Q9VN25-1","reviewed","eIF3a","Q9VN25-2",""
"Q5BI62-1","unreviewed","Mdr50","","Q5BI62-1"
"Q9VUY8-1","reviewed","Strump","Q9VUY8-1","M9PCR4-1"
"Q9VUY9-1","reviewed","Pgm1","Q9VUY9-1",""
"Q9VUY4-1","unreviewed","IleRS-m","","Q9VUY4-1"
"Q9VUY0-1","reviewed","","Q9VUY0-1","M9PFT8-1"
"Q9VUY1-1","unreviewed","ClC-c","","Q8IQN2-1"
"Q9VUY1-1","unreviewed","ClC-c","","Q9VUY1-1"
"Q9VUY2-1","unreviewed","Dmel\CG13074","","Q9VUY2-1"
"Q9VDZ3-1","reviewed","sqz","Q9VDZ3-1",""
"Q8SXP0-1","unreviewed","Lpin","","E5DK16-1"
"Q8SXP0-1","unreviewed","Lpin","","I0E2I4-1"
"Q8SXP0-1","unreviewed","Lpin","","Q8SXP0-1"
"Q8SXP0-1","unreviewed","Lpin","","A0A0B4JD27-1"
"Q8SXP0-1","unreviewed","Lpin","","A0A0B4JCS1-1"
"Q8SXP0-1","unreviewed","Lpin","","A0A0B4JD00-1"
"Q8SXP0-1","unreviewed","Lpin","","A8DY69-1"
"Q8SXP0-1","unreviewed","Lpin","","A0A0B4JD31-1"
"Q8SXP0-1","unreviewed","Lpin","","A0A0B4JCQ5-1"
"P29349-1","reviewed","csw","P29349-1","M9PGI1-1"
"P29349-1","reviewed","csw","P29349-2",""
"P29349-1","reviewed","csw","P29349-3",""
"P29349-1","reviewed","csw","P29349-4",""
"O44424-1","reviewed","Es2","O44424-1",""
"A0A126GUQ2-1","unreviewed","Pzl","","A0A126GUQ2-1"
"X2JKA0-1","unreviewed","CG9517","","X2JKA0-1"
"Q7KUI9-1","unreviewed","Dmel\CG33262","","Q7KUI9-1"
"P27619-1","reviewed","shi","P27619-1","A4V4I8-1"
"P27619-1","reviewed","shi","P27619-2","A4V4J0-1"
"P27619-1","reviewed","shi","","E1JJA4-1"
"P27619-1","reviewed","shi","","E1JJA5-1"
"P27619-1","reviewed","shi","","M9PHQ0-1"
"P27619-1","reviewed","shi","","M9PJN9-1"
"P27619-1","reviewed","shi","","X2JE15-1"
"Q9I7P6-1","unreviewed","glob3","","Q9I7P6-1"
"Q9I7P2-1","unreviewed","bs16c10.y1","","Q9I7P2-1"
"Q9I7P3-1","unreviewed","BBS5","","Q9I7P3-1"
"X2JBU2-1","unreviewed","BcDNA:AT01764","","Q8SY84-1"
"X2JBU2-1","unreviewed","BcDNA:AT01764","","X2JBU2-1"
"X2JBU2-1","unreviewed","BcDNA:AT01764","","Q9VY29-1"
"A0A0B4KFX6-1","unreviewed","Dmel\CG43982","","A0A0B4KFX6-1"
"Q9W550-1","unreviewed","i207","","Q9W550-1"
"Q9W555-1","unreviewed","deltaCOP","","Q9W555-1"
"Q9W555-1","unreviewed","deltaCOP","","Q7K7G0-1"
"Q4V566-1","unreviewed","CG9966","","Q4V566-1"
"Q8INU1-1","unreviewed","Dmel\CG31627","","Q8INU1-1"
"Q8INU6-1","unreviewed","CG9332","","Q8INU6-1"
"Q8INU9-1","unreviewed","BcDNA:AT19802","","Q8INU9-1"
"Q7JV41-1","unreviewed","ste24c","","Q7JV41-1"
"Q76NR6-1","unreviewed","regucalcin","","Q76NR6-1"
"Q76NR6-1","unreviewed","regucalcin","","Q9VYR1-1"
"A0A0B4K600-1","unreviewed","Dmel\CG10280","","A0A0B4K600-1"
"A0A0B4K600-1","unreviewed","Dmel\CG10280","","Q9VNK5-1"
"Q9W3A7-1","unreviewed","Dmel\CG12661","","Q9W3A7-1"
"Q9W3A0-1","unreviewed","BcDNA:HL08157","","Q9W3A0-1"
"Q9VZ39-1","unreviewed","BcDNA:GH01560","","Q9VZ39-1"
"Q9VZ38-1","unreviewed","Dmel\CG1537","","Q9VZ38-1"
"Q9W5U9-1","unreviewed","Dmel\CG17570","","Q9W5U9-1"
"Q9W5U8-1","unreviewed","anon-38C.22","","Q9W5U8-1"
"Q9VZ30-1","unreviewed","Dmel\CG11122","","Q9VZ30-1"
"Q9VZ32-1","unreviewed","CG1961","","Q9VZ33-1"
"Q9VZ32-1","unreviewed","CG1961","","Q9VZ32-1"
"Q9VZ35-1","reviewed","Vago","Q9VZ35-1",""
"Q9VZ34-1","unreviewed","Dmel\CG2076","","Q9VZ34-1"
"Q9VZ37-1","unreviewed","DIGF-1","","Q9VZ37-1"
"Q9W1J3-1","reviewed","","Q9W1J3-1",""
"O76206-1","reviewed","anon-84Ea","O76206-1","A0A0B4LHX1-1"
"Q9VNP3-1","unreviewed","Mes2","","Q8IG95-1"
"Q9VNP3-1","unreviewed","Mes2","","Q9VNP3-1"
"Q9VAN9-1","unreviewed","Dmel\CG14511","","Q9VAN9-1"
"Q9VAN8-1","unreviewed","Dmel\CG11882","","Q9VAN8-1"
"Q9VAN1-1","unreviewed","Dmel\CG14515","","Q9VAN1-1"
"Q9VAN0-1","reviewed","","Q9VAN0-1",""
"Q9VAN4-1","unreviewed","Dmel\CG11898","","Q9VAN4-1"
"Q9VAN7-1","unreviewed","Pglym78","","Q9VAN7-1"
"Q9VAN6-1","reviewed","Slbp","Q9VAN6-1",""
"X2J791-1","unreviewed","Dmel\CG44271","","X2J791-1"
"A1ZA59-1","unreviewed","Dmel\CG33463","","A1ZA59-1"
"A1ZA51-1","unreviewed","HDC06631","","A1ZA51-1"
"A1ZA52-1","unreviewed","Dmel\CG8249","","A1ZA52-1"
"A1ZA55-1","reviewed","cGlr1","A1ZA55-1",""
"A0A2U8U156-1","unreviewed","PIG-C","","A0A2U8U156-1"
"A0A2U8U156-1","unreviewed","PIG-C","","Q9VZR1-1"
"Q9VUD8-1","unreviewed","Dmel\CG7924","","Q9VUD8-1"
"Q9VBD8-1","unreviewed","TwdlO","","Q9VBD8-1"
"Q9VBD9-1","unreviewed","TwdlL","","Q8I0N3-1"
"Q9VBD9-1","unreviewed","TwdlL","","Q9VBD9-1"
"Q9VBD0-1","unreviewed","Tb","","Q9VBD0-1"
"Q9VBD2-1","unreviewed","TwdlD","","Q9VBD2-1"
"Q9VBD3-1","unreviewed","TwdlS","","Q9VBD3-1"
"Q9VBD4-1","unreviewed","TwdlH","","Q9VBD4-1"
"Q9VBD5-1","unreviewed","TwdlN","","Q9VBD5-1"
"Q9VBD6-1","unreviewed","TwdlJ","","Q9VBD6-1"
"Q9VBD7-1","unreviewed","TwdlK","","Q9VBD7-1"
"A1Z949-1","unreviewed","wuc","","A1Z949-1"
"Q9VL28-1","unreviewed","Snx17","","Q9VL28-1"
"Q9VL29-1","unreviewed","LD45253","","Q9VL29-1"
"Q9VL24-1","unreviewed","Npc1a","","Q9VL24-1"
"Q9VL24-1","unreviewed","Npc1a","","X2J9B0-1"
"Q9VL25-1","reviewed","ath","Q9VL25-1",""
"Q9VL26-1","unreviewed","BcDNA:LD02427","","Q9VL26-1"
"Q9VL27-1","unreviewed","Dmel\CG5731","","Q9VL27-1"
"Q9VL20-1","unreviewed","ova","","Q9VL20-1"
"Q9VL21-1","unreviewed","Dmel\CG5708","","Q9VL21-1"
"Q9VL22-1","unreviewed","Bcs1","","Q9VL22-1"
"P50245-1","reviewed","AhcyL2","P50245-1","Q7KSG0-1"
"P42279-1","reviewed","etaTry","P42279-1",""
"P42278-1","reviewed","thetaTry","P42278-1",""
"P42271-1","reviewed","gammaTub37C","P42271-1","M9PDN9-1"
"M9PF57-1","unreviewed","CG8154","","M9PER6-1"
"M9PF57-1","unreviewed","CG8154","","Q86BH9-1"
"M9PF57-1","unreviewed","CG8154","","Q9VT55-1"
"M9PF57-1","unreviewed","CG8154","","M9PC24-1"
"M9PF57-1","unreviewed","CG8154","","M9PC30-1"
"M9PF57-1","unreviewed","CG8154","","M9PER0-1"
"M9PF57-1","unreviewed","CG8154","","M9PF03-1"
"M9PF57-1","unreviewed","CG8154","","M9PF57-1"
"M9PF57-1","unreviewed","CG8154","","M9PHY1-1"
"M9PF57-1","unreviewed","CG8154","","Q7KUD8-1"
"M9PF57-1","unreviewed","CG8154","","Q867T3-1"
"M9PF57-1","unreviewed","CG8154","","Q86LF6-1"
"M9PF57-1","unreviewed","CG8154","","Q8IGH4-1"
"M9PF57-1","unreviewed","CG8154","","Q8IGP1-1"
"M9PF56-1","unreviewed","dysc","","B7Z048-1"
"M9PF56-1","unreviewed","dysc","","B7Z049-1"
"M9PF56-1","unreviewed","dysc","","M9PF56-1"
"M9PF56-1","unreviewed","dysc","","M9PFF3-1"
"M9PF56-1","unreviewed","dysc","","M9PFJ0-1"
"M9PF56-1","unreviewed","dysc","","M9PI53-1"
"M9PF56-1","unreviewed","dysc","","Q9VU98-1"
"M9PF59-1","unreviewed","CG42506","","Q9VWN1-1"
"M9PF59-1","unreviewed","CG42506","","M9PF59-1"
"Q24324-1","reviewed","Dsor1","Q24324-1","X2JAZ3-1"
"Q24325-1","reviewed","Taf2","Q24325-1","E8NHB1-1"
"Q24322-1","reviewed","Sema1a","Q24322-1","M9MRI2-1"
"Q24322-1","reviewed","Sema1a","","M9PB77-1"
"Q24322-1","reviewed","Sema1a","","M9PCL7-1"
"Q24322-1","reviewed","Sema1a","","M9PFA5-1"
"Q24322-1","reviewed","Sema1a","","Q0E8S4-1"
"Q24323-1","reviewed","Sema2a","Q24323-1",""
"Q24323-1","reviewed","Sema2a","Q24323-2",""
"Q24323-1","reviewed","Sema2a","Q24323-3",""
"Q24323-1","reviewed","Sema2a","Q24323-4",""
"Q24320-1","reviewed","RpII18","Q24320-1",""
"Q9VV83-1","unreviewed","CG4098-PA","","Q9VV83-1"
"Q9VV87-1","reviewed","Baldspot","Q9VV87-1",""
"Q9VV89-1","unreviewed","zetaCOP","","Q8IQP2-1"
"Q9VV89-1","unreviewed","zetaCOP","","Q9VV89-1"
"Q9VV89-1","unreviewed","zetaCOP","","Q8IQP1-1"
"Q1EC11-1","unreviewed","Mos","","Q1EC11-1"
"Q1EC10-1","unreviewed","Dmel\CG30345","","Q1EC10-1"
"Q9VS59-1","reviewed","akirin","Q9VS59-1","M9MRW4-1"
"Q9VS52-1","unreviewed","Dmel\CG14834","","Q9VS52-1"
"Q9VS50-1","reviewed","eco","Q9VS50-1",""
"Q9VS51-1","unreviewed","Cln7","","Q9VS51-1"
"Q9VS57-1","unreviewed","Sec63","","Q9VS57-1"
"Q9VS54-1","unreviewed","qm","","M9PEL3-1"
"Q9VS54-1","unreviewed","qm","","Q9VS54-1"
"Q9VS55-1","unreviewed","CTCF","","Q9VS55-1"
"A0A9F2IDH0-1","unreviewed","Dmel\CG31735","","Q8IP32-1"
"A0A9F2IDH0-1","unreviewed","Dmel\CG31735","","A0A9F2IDH0-1"
"Q8T4G5-1","unreviewed","Afg3l2","","Q8IQQ9-1"
"Q8T4G5-1","unreviewed","Afg3l2","","Q8T4G5-1"
"Q8T4G7-1","unreviewed","BcDNA:AT13439","","Q8T4G7-1"
"M9MRW3-1","unreviewed","Dmel\CG42752","","M9MRW3-1"
"M9MRW7-1","unreviewed","Dmel\CG13071","","M9MRW7-1"
"M9MRW9-1","unreviewed","Dmel\CG42654","","M9PG48-1"
"M9MRW9-1","unreviewed","Dmel\CG42654","","M9MRW9-1"
"Q06849-1","reviewed","Arl2","Q06849-1",""
"Q8IQN0-1","unreviewed","Dmel\CG13073","","Q8IQN0-1"
"Q8IQN7-1","unreviewed","CG13036","","M9PCS8-1"
"Q8IQN7-1","unreviewed","CG13036","","Q8IQN7-1"
"M9PGI6-1","unreviewed","Sec22","","M9PGI6-1"
"M9PGI6-1","unreviewed","Sec22","","O77434-1"
"Q8MQX9-1","reviewed","Ankle2","Q8MQX9-1",""
"Q8MQX9-1","reviewed","Ankle2","Q8MQX9-2",""
"Q8MQX9-1","reviewed","Ankle2","Q8MQX9-3",""
"P47980-1","reviewed","Tis11","P47980-1","B3DN56-1"
"Q8IRD0-1","unreviewed","Dmel\CG32267","","Q8IRD0-1"
"Q8IRD1-1","unreviewed","Dmel\CG12010","","Q8IRD1-1"
"Q8IRD3-1","unreviewed","Gtpx","","Q9VZQ8-1"
"Q8IRD3-1","unreviewed","Gtpx","","Q8IRD4-1"
"Q8IRD3-1","unreviewed","Gtpx","","Q8IRD3-1"
"Q7K1I4-1","unreviewed","Tsp42Ea","","Q7K1I4-1"
"Q8IRD6-1","unreviewed","Drsl4","","Q8IRD6-1"
"Q8IRD7-1","unreviewed","Drsl3","","Q8IRD7-1"
"A1Z6F0-1","unreviewed","IFT20","","A1Z6F0-1"
"Q7KTX7-1","reviewed","park","Q7KTX7-1",""
"Q7KTX4-1","unreviewed","CG12982","","Q7KTX4-1"
"Q7KTX1-1","unreviewed","Dmel\CG33285","","Q7KTX1-1"
"Q7KTX0-1","unreviewed","Dmel\CG33284","","Q7KTX0-1"
"Q7JZR0-1","unreviewed","Dmel\CG17290","","Q7JZR0-1"
"Q7JZR2-1","unreviewed","Zip42C.1","","Q7JZR2-1"
"Q7JZR4-1","unreviewed","NaPi-T","","Q7JZR4-1"
"Q7JZR5-1","unreviewed","AsnRS-m","","Q7JZR5-1"
"Q7KTX8-1","reviewed","skd","Q7KTX8-1","A8JNW4-1"
"Q7KTX8-1","reviewed","skd","","M9PD50-1"
"Q9W5N2-1","reviewed","RpL38","Q9W5N2-1","A0A0B4KED0-1"
"Q5BIL9-1","unreviewed","Dmel\CG18278","","Q5BIL9-1"
"Q5BIL9-1","unreviewed","Dmel\CG18278","","Q95R73-1"
"A8JNM1-1","unreviewed","form3","","A8JNM1-1"
"A8JNM1-1","unreviewed","form3","","Q86C16-1"
"P92204-1","reviewed","Nelf-E","P92204-1",""
"Q9VIJ3-1","unreviewed","BcDNA:SD01241","","Q8T9H0-1"
"Q9VIJ3-1","unreviewed","BcDNA:SD01241","","Q9VIJ3-1"
"Q0KI89-1","unreviewed","Dmel\CG34107","","Q0KI89-1"
"Q0KI81-1","unreviewed","CG18479","","Q0KI81-1"
"Q0KI85-1","unreviewed","side-VI","","E1JII4-1"
"Q0KI85-1","unreviewed","side-VI","","Q0KI85-1"
"M9NEY2-1","unreviewed","Dmel\CG43198","","M9NEY2-1"
"M9NEY8-1","reviewed","Tet","M9NEY8-1",""
"M9NEY8-1","reviewed","Tet","M9NEY8-2",""
"M9NEY8-1","reviewed","Tet","M9NEY8-3",""
"M9NEY8-1","reviewed","Tet","M9NEY8-4",""
"M9NEY8-1","reviewed","Tet","M9NEY8-5",""
"Q9W4D4-1","unreviewed","Dmel\CG4198","","Q9W4D4-1"
"Q9W4D4-1","unreviewed","Dmel\CG4198","","X2JE64-1"
"Q9W4D1-1","unreviewed","BEST:LD39762","","Q9W4D1-1"
"Q9W4D1-1","unreviewed","BEST:LD39762","","X2JCL3-1"
"Q9W4D3-1","unreviewed","Dmel\CG15930","","Q9W4D3-1"
"Q9W4D2-1","reviewed","Rnp4F","Q9W4D2-1","A8JUY0-1"
"Q9W4D2-1","reviewed","Rnp4F","Q9W4D2-2",""
"Q8SYC4-1","unreviewed","Dmel\CG13893","","Q8SYC4-1"
"Q8SYC5-1","unreviewed","Dmel\CG14253","","Q8SYC5-1"
"Q8SYC5-1","unreviewed","Dmel\CG14253","","Q9VB97-1"
"Q8SYC1-1","unreviewed","CG13514","","Q8SYC1-1"
"Q8SYC3-1","unreviewed","BcDNA:RE68569","","Q8SYC3-1"
"Q8MRT7-1","unreviewed","BcDNA:SD26038","","Q8MRT7-1"
"P16163-1","reviewed","Uro","P16163-1",""
"Q9W261-1","reviewed","Rtf1","Q9W261-1","H0RNK7-1"
"Q9W260-1","unreviewed","wrapper","","Q9W260-1"
"Q9W262-1","unreviewed","Dmel\CG11298","","Q9W262-1"
"Q9W265-1","reviewed","T3dh","Q9W265-1",""
"Q9W266-1","reviewed","wdp","Q9W266-1",""
"Q9W269-1","unreviewed","Oatp58Dc","","Q9W269-1"
"Q9W268-1","unreviewed","dve","","Q9W268-1"
"Q9W268-1","unreviewed","dve","","Q8MLT6-1"
"M9NFY9-1","unreviewed","Dmel\CG43090","","M9NFY9-1"
"C0HKF7-1","reviewed","Jon99Cii","C0HKF7-1","A0A0B4LHX9-1"
"Q9VXK3-1","unreviewed","Dmel\CG12698","","Q9VXK3-1"
"Q9VXK1-1","unreviewed","dpr18","","Q9VXK1-1"
"Q9VXK0-1","reviewed","Nipsnap","Q9VXK0-1","M9PJP0-1"
"Q9VXK9-1","unreviewed","Dmel\CG9170","","Q9VXK9-1"
"M9PE19-1","unreviewed","CG16760","","M9ND26-1"
"M9PE19-1","unreviewed","CG16760","","M9PE19-1"
"M9PE19-1","unreviewed","CG16760","","Q7KV91-1"
"M9PE19-1","unreviewed","CG16760","","Q7KV94-1"
"M9PE19-1","unreviewed","CG16760","","Q7KV95-1"
"M9PE19-1","unreviewed","CG16760","","Q9W004-1"
"Q9V4B6-1","unreviewed","CG11578","","H9XVM5-1"
"Q9V4B6-1","unreviewed","CG11578","","Q9V4B6-1"
"Q9V4B8-1","unreviewed","CT7856","","Q9V4B8-1"
"Q961C8-1","unreviewed","red","","Q961C8-1"
"Q961C8-1","unreviewed","red","","Q9I7J4-1"
"Q961C9-1","reviewed","Tango11","Q961C9-1","A0A0B4LG59-1"
"Q961C9-1","reviewed","Tango11","","E2QCK0-1"
"Q961C5-1","unreviewed","alph","","Q8IMK7-1"
"Q961C5-1","unreviewed","alph","","A0A0B4K7Q3-1"
"Q961C5-1","unreviewed","alph","","Q961C5-1"
"Q961C5-1","unreviewed","alph","","Q9VAK1-1"
"Q9VPE4-1","reviewed","","Q9VPE4-1",""
"Q9VFF3-1","unreviewed","Rrp6","","Q9VFF3-1"
"Q9VFF0-1","unreviewed","UQCR-C1","","Q9VFF0-1"
"Q9VFF6-1","unreviewed","Dmel\CG3610","","Q9VFF6-1"
"Q9VIF1-1","reviewed","Nbr","Q9VIF1-1",""
"Q9VIF0-1","reviewed","","Q9VIF0-1",""
"Q9VIF3-1","unreviewed","Coq3","","E1JHN2-1"
"Q9VIF3-1","unreviewed","Coq3","","Q9VIF3-1"
"Q9VIF2-1","unreviewed","Pld3","","Q9VIF2-1"
"Q9VIF5-1","reviewed","del","Q9VIF5-1","M9PDK1-1"
"Q9VIF5-1","reviewed","del","","M9PDW9-1"
"Q9VIF6-1","reviewed","pths","Q9VIF6-1",""
"Q9VYS6-1","unreviewed","BcDNA:LD12750","","Q9VYS6-1"
"Q9VYS6-1","unreviewed","BcDNA:LD12750","","M9PED4-1"
"Q9VYS4-1","reviewed","wisp","Q9VYS4-1","L7XBB9-1"
"Q9VYS4-1","reviewed","wisp","","X2JEK3-1"
"Q9VYS5-1","reviewed","sicily","Q9VYS5-1","X2JJK8-1"
"Q9VYS2-1","unreviewed","pot","","Q9VYS2-1"
"Q9VYS3-1","reviewed","Upf1","Q9VYS3-1","X2JBC1-1"
"M9MS08-1","unreviewed","Dmel\CG42714","","M9MS08-1"
"Q9VSX7-1","unreviewed","Dmel\CG4080","","Q9VSX7-1"
"Q9VSX2-1","unreviewed","BEST:GH12586","","Q9VSX2-1"
"Q9VDQ5-1","unreviewed","Dmel\CG4854","","Q9VDQ5-1"
"Q4V6I0-1","unreviewed","CG18371-RA","","Q4V6I0-1"
"Q9VDQ7-1","reviewed","psidin","Q9VDQ7-1",""
"A0AVV3-1","unreviewed","Drgx","","A0AVV3-1"
"C0PPJ8-1","unreviewed","lincRNA.333","","C0PPJ8-1"
"Q1JUZ1-1","reviewed","nvd","Q1JUZ1-1",""
"M9PCC8-1","unreviewed","Dmel\CG32107","","M9PCC8-1"
"M9PCC8-1","unreviewed","Dmel\CG32107","","Q8IQH3-1"
"M9PCC9-1","unreviewed","Dmel\CG43851","","M9PCC9-1"
"A0A0B4KI01-1","unreviewed","CG1540","","A0A0B4KI01-1"
"A0A0B4KI01-1","unreviewed","CG1540","","Q8IMM3-1"
"Q8T0U2-1","unreviewed","Dmel\CG5089","","Q8T0U2-1"
"Q4V3S3-1","unreviewed","Dmel\CG12831","","Q4V3S3-1"
"Q4V3S6-1","unreviewed","Ser8","","Q4V3S6-1"
"Q7K2G1-1","reviewed","Rpn13","Q7K2G1-1","A0A0B4LFA6-1"
"Q7K2G1-1","reviewed","Rpn13","Q7K2G1-2",""
"Q7KTC0-1","unreviewed","MRP","","A0A0S0WIA2-1"
"Q7KTC0-1","unreviewed","MRP","","Q7KTB7-1"
"Q7KTC0-1","unreviewed","MRP","","Q7KTB8-1"
"Q7KTC0-1","unreviewed","MRP","","Q7KTB9-1"
"Q7KTC0-1","unreviewed","MRP","","Q7KTC0-1"
"Q7KTC0-1","unreviewed","MRP","","Q7KTC1-1"
"Q7KTC0-1","unreviewed","MRP","","Q7KTC2-1"
"Q7KTC0-1","unreviewed","MRP","","Q7KTC3-1"
"Q7KTC0-1","unreviewed","MRP","","Q7KTC4-1"
"Q7KTC0-1","unreviewed","MRP","","Q7KTC5-1"
"Q7KTC0-1","unreviewed","MRP","","Q7KTC6-1"
"Q7KTC0-1","unreviewed","MRP","","Q7KTC7-1"
"Q7KTC0-1","unreviewed","MRP","","Q7KTC8-1"
"Q7KTC0-1","unreviewed","MRP","","Q7KTC9-1"
"Q7KTC0-1","unreviewed","MRP","","Q7KTD0-1"
"Q7KTC0-1","unreviewed","MRP","","Q9I7N0-1"
"Q7KTC0-1","unreviewed","MRP","","Q9VK56-1"
"Q6III4-1","unreviewed","Dmel\CG34028","","Q6III4-1"
"Q9XYN7-1","reviewed","Prosbeta3","Q9XYN7-1",""
"Q9VQ11-1","unreviewed","Dmel\CG31928","","Q9VQ11-1"
"Q9VQ12-1","unreviewed","CG10872","","Q9VQ12-1"
"Q9VQ13-1","unreviewed","Dmel\CG31926","","Q9VQ13-1"
"Q9VQ14-1","unreviewed","CG10872","","Q9VQ14-1"
"Q9VQ17-1","unreviewed","Dmel\CG18132","","Q9VQ17-1"
"Q24046-1","reviewed","nrv1","Q24046-1","B5RIR1-1"
"Q24044-1","unreviewed","fzy","","Q24044-1"
"Q24040-1","reviewed","Bgb","Q24040-1","M9PGT9-1"
"P23654-1","reviewed","Nrt","P23654-1","M9MS15-1"
"Q24049-1","reviewed","amn","Q24049-1",""
"Q24048-1","reviewed","nrv2","Q24048-1","A4V0B5-1"
"Q24048-1","reviewed","nrv2","Q24048-2","Q1RL12-1"
"Q9VZK6-1","unreviewed","BcDNA:LP09837","","Q9VZK6-1"
"A0A0B4K838-1","unreviewed","Dmel\CG43324","","A0A0B4K838-1"
"A0A0B4K830-1","unreviewed","Dmel\CG43123","","A0A0B4K830-1"
"D0UGE6-1","unreviewed","tnc","","D0UGE6-1"
"A0A0B4K836-1","unreviewed","Dmel\CG43296","","A0A0B4K836-1"
"Q9VZK8-1","unreviewed","Dmel\CG12766","","Q9VZK8-1"
"Q0IGU7-1","unreviewed","HLH54F","","Q0IGU7-1"
"A2VEK1-1","unreviewed","Dmel\CG34213","","A2VEK1-1"
"Q9W1U7-1","unreviewed","Dmel\CG9876","","Q9W1U7-1"
