"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"A0A0G2JUC0-1","unreviewed","Pfpl","","A0A0G2JUC0-1"
"Q68G31-1","reviewed","Pbld","Q68G31-1",""
"Q68G30-1","reviewed","Klc3","Q68G30-1",""
"A0A0G2JUC9-1","unreviewed","Herc2","","A0A0G2JUC9-1"
"A0A0G2JUC9-1","unreviewed","Herc2","","D4ACN3-1"
"A0A0G2K538-1","unreviewed","Adgre4","","A0A0G2JVK5-1"
"A0A0G2K538-1","unreviewed","Adgre4","","A0A0G2K538-1"
"A0A0G2K538-1","unreviewed","Adgre4","","M0RAR0-1"
"A0A0G2K530-1","unreviewed","","","A0A0G2K530-1"
"A0A0G2K533-1","unreviewed","Gmcl1","","A0A0G2K533-1"
"A0A0G2K533-1","unreviewed","Gmcl1","","D3ZR17-1"
"A0A0G2K533-1","unreviewed","Gmcl1","","Q5I287-1"
"D3ZV53-1","unreviewed","","","D3ZV53-1"
"D3ZV50-1","unreviewed","","","D3ZV50-1"
"D3ZV51-1","unreviewed","Olr611","","D3ZV51-1"
"D3ZV56-1","unreviewed","Rnf150","","D3ZV56-1"
"D3ZV54-1","unreviewed","Pwp2","","D3ZV54-1"
"F1LW16-1","unreviewed","Btaf1","","A0A0G2K1N4-1"
"F1LW16-1","unreviewed","Btaf1","","F1LW16-1"
"F1LW11-1","unreviewed","","","F1LW11-1"
"D3Z9W4-1","unreviewed","LOC100910565","","D3Z9W4-1"
"Q7TMZ5-1","unreviewed","Arl6ip1","","Q7TMZ5-1"
"D4A8H5-1","unreviewed","Ppp4r2","","B2RZ73-1"
"D4A8H5-1","unreviewed","Ppp4r2","","D4A8H5-1"
"A0A0G2K3I5-1","unreviewed","Dus4l","","A0A0G2K3I5-1"
"A0A0G2K3I5-1","unreviewed","Dus4l","","D4A0T1-1"
"A0A0G2K3I6-1","unreviewed","","","A0A0G2K3I6-1"
"A0A0G2K3I7-1","unreviewed","LOC100909940","","A0A0G2K3I7-1"
"A0A0G2K3I2-1","unreviewed","Ifna2","","A0A0G2K3I2-1"
"A0A0G2K3I9-1","unreviewed","Dusp3","","A0A0G2K3I9-1"
"A0A0G2K3I9-1","unreviewed","Dusp3","","G3V9L3-1"
"P50399-1","reviewed","Gdi2","P50399-1",""
"P50398-1","reviewed","Gdi1","P50398-1",""
"P55146-1","reviewed","Tyro3","P55146-1","F1M7U7-1"
"P50393-1","reviewed","Pla2g4a","P50393-1","Q6IRF5-1"
"G3V8B3-1","unreviewed","Hist1h2bq","","G3V8B3-1"
"Q6DG50-1","reviewed","Tbkbp1","Q6DG50-1",""
"P21213-1","reviewed","Hal","P21213-1",""
"A0A0G2K0I5-1","unreviewed","LOC680190","","A0A0G2K0I5-1"
"A0A0G2K0I4-1","unreviewed","Krt84","","D3ZSY5-1"
"A0A0G2K0I4-1","unreviewed","Krt84","","A0A0G2K0I4-1"
"A0A0G2K0I1-1","unreviewed","Spata5","","A0A0G2K0I1-1"
"A0A0G2K0I1-1","unreviewed","Spata5","","D4A6T1-1"
"A0A0G2K0I0-1","unreviewed","Ano4","","F1M4U7-1"
"A0A0G2K0I0-1","unreviewed","Ano4","","A0A0G2K0I0-1"
"D3ZCR4-1","unreviewed","Ppp4r3b","","D3ZCR4-1"
"B6ID11-1","unreviewed","Urm1","","B6ID11-1"
"P60895-1","reviewed","Gpr85","P60895-1",""
"P60892-1","reviewed","Prps1","P60892-1",""
"Q9JLJ3-1","reviewed","Aldh9a1","Q9JLJ3-1","A0A0G2JSI1-1"
"Q06605-1","reviewed","","Q06605-1",""
"Q06606-1","reviewed","Mcpt10","Q06606-1",""
"Q03238-1","reviewed","Gzmm","Q03238-1","G3V726-1"
"O88671-1","reviewed","Dll3","O88671-1","F1M9P5-1"
"P56499-1","reviewed","Ucp3","P56499-1",""
"P0C0R5-1","reviewed","Pik3r4","P0C0R5-1",""
"D3ZK44-1","unreviewed","Olr1459","","D3ZK44-1"
"P49797-1","reviewed","Rgs3","P49797-1","A0A0G2K1B5-1"
"P49797-1","reviewed","Rgs3","P49797-2","G3V9Q2-1"
"P49791-1","reviewed","Nup153","P49791-1","G3V662-1"
"P49793-1","reviewed","Nup98","P49793-1","F1LPQ1-1"
"P49793-1","reviewed","Nup98","P49793-2",""
"P49799-1","reviewed","Rgs4","P49799-1",""
"Q5PPF5-1","reviewed","Zgpat","Q5PPF5-1",""
"P56720-2","reviewed","Srebf1","P56720-1",""
"P56720-2","reviewed","Srebf1","P56720-2",""
"P51111-1","reviewed","Htt","P51111-1","G3V9P7-1"
"A4GG66-1","reviewed","Gjc1","A4GG66-1",""
"Q71RJ2-1","reviewed","Cacng2","Q71RJ2-1",""
"M0RAM6-1","unreviewed","LOC690127","","M0RAM6-1"
"M0RAM1-1","unreviewed","Bsph2","","M0RAM1-1"
"M0RAM9-1","unreviewed","Olfr1442","","M0RAM9-1"
"M0RAM8-1","unreviewed","LOC684179","","M0RAM8-1"
"D3ZQ77-1","unreviewed","RGD1310352","","D3ZQ77-1"
"P08033-1","reviewed","Gjb1","P08033-1","A0A096MKE6-1"
"D4ADT5-1","unreviewed","Ddx58","","D4ADT5-1"
"D4ADT4-1","unreviewed","Tmem44","","D4ADT4-1"
"D4ADT7-1","unreviewed","Nod1","","A0A0G2K9H5-1"
"D4ADT7-1","unreviewed","Nod1","","D4ADT7-1"
"D4ADT0-1","unreviewed","RGD1306441","","D4ADT0-1"
"D4ADT3-1","unreviewed","Wapl","","D4ADT3-1"
"D4ADT2-1","unreviewed","Cdc25c","","D4ADT2-1"
"D3ZLI1-1","unreviewed","","","D3ZLI1-1"
"D3ZLI2-1","unreviewed","Iqcf1","","D3ZLI2-1"
"D3ZLI4-1","unreviewed","LOC102550160","","D3ZLI4-1"
"D3ZPU1-1","unreviewed","Irf5","","D3ZPU1-1"
"D3ZPU1-1","unreviewed","Irf5","","A0A0G2JUR2-1"
"D3ZPU4-1","unreviewed","Ercc6l2","","D3ZPU4-1"
"D3ZPU6-1","unreviewed","","","D3ZPU6-1"
"F7EUJ8-1","unreviewed","C1qtnf4","","F7EUJ8-1"
"D3ZXK7-1","reviewed","Rnf123","D3ZXK7-1","F1LMI7-1"
"D4AE06-1","unreviewed","Fkbp15","","D4A6E5-1"
"D4AE06-1","unreviewed","Fkbp15","","D4AE06-1"
"D3ZSM9-1","unreviewed","Brat1","","D3ZSM9-1"
"D3ZSM3-1","unreviewed","Olr1422","","D3ZSM3-1"
"D4A1T9-1","unreviewed","Slc35d2","","D4A1T9-1"
"P86252-1","reviewed","Pura","P86252-1","F1LPS8-1"
"D4A1T1-1","unreviewed","Foxn1","","D4A1T1-1"
"Q6WWW3-1","reviewed","Slc38a6","Q6WWW3-1","F1LRY2-1"
"D4A1T4-1","unreviewed","Ctxn2","","D4A1T4-1"
"D4A1T7-1","unreviewed","Fam173a","","D4A1T7-1"
"Q6I8Q6-1","unreviewed","Hist1h2af","","Q6I8Q6-1"
"F1LWV6-1","unreviewed","Fam205a","","F1LWV6-1"
"D3ZH81-1","unreviewed","Vom2r5","","D3ZH81-1"
"D3ZH87-1","unreviewed","","","D3ZH87-1"
"Q63639-1","reviewed","Aldh1a2","Q63639-1",""
"Q63638-1","reviewed","Speg","Q63638-1",""
"Q63638-1","reviewed","Speg","Q63638-2",""
"Q63630-1","reviewed","Rhox5","Q63630-1","A0A0U1RS42-1"
"Q63633-1","reviewed","Slc12a5","Q63633-1","D3ZGI9-1"
"Q63633-1","reviewed","Slc12a5","Q63633-2","F1LNP4-1"
"Q63632-1","reviewed","Slc12a4","Q63632-1",""
"Q63635-1","reviewed","Stx6","Q63635-1",""
"Q63634-1","reviewed","Npy5r","Q63634-1",""
"Q63637-1","unreviewed","Gzmf","","Q63637-1"
"Q63636-1","unreviewed","Gzmc","","Q63636-1"
"P81155-1","reviewed","Vdac2","P81155-1",""
"D4ABF2-1","unreviewed","Prss41","","D4ABF2-1"
"D4ABF5-1","unreviewed","Zfp703","","D4ABF5-1"
"H7C5Y4-1","unreviewed","Zfp251","","H7C5Y4-1"
"P47824-1","reviewed","P2rx1","P47824-1","Q9JIF8-1"
"Q6RFZ7-1","reviewed","Plekhg5","Q6RFZ7-1","A0A0G2K1M4-1"
"Q6RFZ7-1","reviewed","Plekhg5","","A0A0G2K8X8-1"
"P47820-1","reviewed","Ace","P47820-1","A0A0A0MXV4-1"
"P47820-1","reviewed","Ace","P47820-2",""
"P25235-1","reviewed","Rpn2","P25235-1","A0A0G2K757-1"
"P25236-1","reviewed","Selenop","P25236-1","A0A0G2JU99-1"
"Q9JJ46-1","reviewed","Ebp","Q9JJ46-1",""
"Q9JJ40-1","reviewed","Pdzk1","Q9JJ40-1","A0A0G2K8W0-1"
"P23680-1","reviewed","Apcs","P23680-1","A0A0H2UHH2-1"
"D3ZB67-1","unreviewed","Olr392","","D3ZB67-1"
"D3ZB66-1","unreviewed","Vom2r29","","D3ZB66-1"
"D3ZB65-1","unreviewed","Bccip","","D3ZB65-1"
"A0A0G2K9D7-1","unreviewed","Pcdhgc3","","A0A0G2K9D7-1"
"A0A0G2K9D7-1","unreviewed","Pcdhgc3","","D4A498-1"
"D3ZB61-1","unreviewed","Rec114","","D3ZB61-1"
"Q6AYI5-1","reviewed","Shoc2","Q6AYI5-1",""
"Q6AYI2-1","reviewed","Klhdc3","Q6AYI2-1",""
"P39950-1","reviewed","Ccng1","P39950-1","A0A0G2K5R5-1"
"P39951-1","reviewed","Cdk1","P39951-1",""
"Q64361-1","reviewed","Lxn","Q64361-1",""
"P23978-1","reviewed","Slc6a1","P23978-1",""
"P23977-1","reviewed","Slc6a3","P23977-1",""
"P05011-1","reviewed","Ifna1","P05011-1","F1LRY4-1"
"P05011-1","reviewed","Ifna1","","D3ZLZ2-1"
"Q3MIE9-1","unreviewed","Sms","","Q3MIE9-1"
"Q3MIE0-1","reviewed","Echdc3","Q3MIE0-1","A0A0G2JY01-1"
"Q3MIE0-1","reviewed","Echdc3","","A0A0U1RRP7-1"
"Q3MIE0-1","reviewed","Echdc3","","M0RDR1-1"
"Q3MIE7-1","unreviewed","Commd9","","Q3MIE7-1"
"Q3MIE4-1","reviewed","Vat1","Q3MIE4-1",""
"O35179-1","reviewed","Sh3gl2","O35179-1",""
"Q8K3R0-1","reviewed","Ces2a","Q8K3R0-1",""
"Q8K3R0-1","reviewed","Ces2a","Q8K3R0-2",""
"Q6RVG2-1","reviewed","Slc4a8","Q6RVG2-1","F1LUB7-1"
"Q6RVG2-1","reviewed","Slc4a8","Q6RVG2-2",""
"Q6RVG2-1","reviewed","Slc4a8","Q6RVG2-3",""
"D4A4Q2-1","unreviewed","Gpr171","","D4A4Q2-1"
"D4A4Q3-1","unreviewed","Ypel5","","D4A4Q3-1"
"D4A4Q1-1","unreviewed","Sowahb","","D4A4Q1-1"
"D4A4Q6-1","unreviewed","LOC100359479","","D4A4Q6-1"
"F7EN76-1","unreviewed","LOC300308","","F7EN76-1"
"F7EN76-1","unreviewed","LOC300308","","Q5FVC6-1"
"D4A4Q4-1","unreviewed","Ociad2","","D4A4Q4-1"
"G3V6G8-1","unreviewed","Pkmyt1","","G3V6G8-1"
"G3V6G5-1","unreviewed","Tbl1x","","G3V6G5-1"
"G3V6G4-1","unreviewed","Rcvrn","","G3V6G4-1"
"G3V6G7-1","unreviewed","Pnpt1","","G3V6G7-1"
"G3V6G1-1","unreviewed","Jchain","","G3V6G1-1"
"G3V6G0-1","unreviewed","Olr1404","","G3V6G0-1"
"Q6Q287-1","unreviewed","LOC100910438","","Q6Q287-1"
"D3ZBP8-1","unreviewed","Hmx1","","D3ZBP8-1"
"A0A0G2K0R0-1","unreviewed","LOC100365363","","A0A0G2K0R0-1"
"A0A0G2K0R1-1","unreviewed","RT1-M6-1","","A0A0G2K0R1-1"
"A0A0G2K0R1-1","unreviewed","RT1-M6-1","","A0A0G2K731-1"
"A0A0G2K0R1-1","unreviewed","RT1-M6-1","","F7F5U0-1"
"A0A0G2K0R1-1","unreviewed","RT1-M6-1","","Q6MFY2-1"
"P18614-1","reviewed","Itga1","P18614-1",""
"Q9QYJ4-1","reviewed","Abcb9","Q9QYJ4-1","A0A0A0MY39-1"
"Q9QYJ4-1","reviewed","Abcb9","Q9QYJ4-2",""
"Q9QYJ4-1","reviewed","Abcb9","Q9QYJ4-3",""
"Q9QYJ4-1","reviewed","Abcb9","Q9QYJ4-4",""
"Q9QYJ6-1","reviewed","Pde10a","Q9QYJ6-1","F1LX13-1"
"Q9QYJ6-1","reviewed","Pde10a","Q9QYJ6-2",""
"Q9QYJ6-1","reviewed","Pde10a","Q9QYJ6-3",""
"Q9QYJ6-1","reviewed","Pde10a","Q9QYJ6-4",""
"Q9QYJ6-1","reviewed","Pde10a","Q9QYJ6-5",""
"Q9QYJ6-1","reviewed","Pde10a","Q9QYJ6-6",""
"Q9QYJ2-1","reviewed","Rasa3","Q9QYJ2-1","A0A0G2JW85-1"
"Q9QYJ2-1","reviewed","Rasa3","","F1LSI5-1"
"D3ZBP3-1","unreviewed","Exosc2","","A0A1W2Q694-1"
"D3ZBP3-1","unreviewed","Exosc2","","D3ZBP3-1"
"Q6IMA9-1","unreviewed","Arl9","","Q6IMA9-1"
"Q6NX65-1","reviewed","Pdcd10","Q6NX65-1",""
"M0RB12-1","unreviewed","Zscan5b","","M0RB12-1"
"M0RB10-1","unreviewed","","","M0RB10-1"
"M0RB11-1","unreviewed","Flvcr1","","M0RB11-1"
"M0RB11-1","unreviewed","Flvcr1","","A0A0G2K9S5-1"
"P46462-1","reviewed","Vcp","P46462-1",""
"Q71B06-1","unreviewed","Cmtm8","","Q71B06-1"
"Q9JIS1-1","reviewed","Rims2","Q9JIS1-1","A0A096P6M3-1"
"Q9JIS1-1","reviewed","Rims2","Q9JIS1-10","A0A096P6M8-1"
"Q9JIS1-1","reviewed","Rims2","Q9JIS1-2","F1LNC5-1"
"Q9JIS1-1","reviewed","Rims2","Q9JIS1-3",""
"Q9JIS1-1","reviewed","Rims2","Q9JIS1-4",""
"Q9JIS1-1","reviewed","Rims2","Q9JIS1-5",""
"Q9JIS1-1","reviewed","Rims2","Q9JIS1-6",""
"Q9JIS1-1","reviewed","Rims2","Q9JIS1-7",""
"Q9JIS1-1","reviewed","Rims2","Q9JIS1-8",""
"Q9JIS1-1","reviewed","Rims2","Q9JIS1-9",""
"Q9JIS4-1","reviewed","Kcnk10","Q9JIS4-1",""
"M0R6P8-1","unreviewed","Tmem262","","M0R6P8-1"
"M0R6P4-1","unreviewed","RGD1562400","","M0R6P4-1"
"D3ZTQ2-1","unreviewed","Tigit","","D3ZTQ2-1"
"Q6AXY9-1","reviewed","Spz1","Q6AXY9-1",""
"Q6AXY8-1","unreviewed","Dhrs1","","Q6AXY8-1"
"Q6AXY3-1","reviewed","Tex29","Q6AXY3-1","A0A0G2K380-1"
"Q6AXY2-1","reviewed","","Q6AXY2-1","F1LQ46-1"
"Q6AXY0-1","reviewed","Gsta6","Q6AXY0-1",""
"Q6AXY7-1","reviewed","Prpf38b","Q6AXY7-1",""
"Q6AXY6-1","unreviewed","Tex36","","Q6AXY6-1"
"Q6AXY4-1","reviewed","Pold2","Q6AXY4-1",""
"M0R8E0-1","unreviewed","Eef1akmt3","","M0R8E0-1"
"D3ZGP6-1","unreviewed","Kcp","","D3ZGP6-1"
"M0R8E3-1","unreviewed","","","M0R8E3-1"
"P63245-1","reviewed","Rack1","P63245-1","A0A0G2JZE6-1"
"D3ZGP2-1","unreviewed","Edar","","D3ZGP2-1"
"D3ZGP3-1","unreviewed","Olr87","","D3ZGP3-1"
"M0R8E8-1","unreviewed","Ipo11","","M0R8E8-1"
"D3ZGP9-1","unreviewed","Dhrs7c","","D3ZGP9-1"
"Q2YDV1-1","unreviewed","Dusp9","","Q2YDV1-1"
"P63249-1","reviewed","Pkia","P63249-1",""
"D3ZSV8-1","unreviewed","Unc79","","D3ZSV8-1"
"D3ZFR4-1","unreviewed","Olr209","","D3ZFR4-1"
"D3ZFR1-1","unreviewed","Hs3st3a1","","D3ZFR1-1"
"D3ZFR0-1","unreviewed","Fastkd1","","D3ZFR0-1"
"D3ZSV0-1","unreviewed","LOC100912067","","D3ZSV0-1"
"D3ZSV1-1","unreviewed","Ift20","","D3ZSV1-1"
"D3ZSV6-1","unreviewed","Dhx33","","D3ZSV6-1"
"D3ZSV7-1","unreviewed","Thumpd3","","D3ZSV7-1"
"D3ZFR9-1","unreviewed","Rdh13","","D3ZFR9-1"
"D3ZYN1-1","unreviewed","Olr1394","","D3ZYN1-1"
"D3ZYN7-1","unreviewed","Frem3","","D3ZYN7-1"
"D4A110-1","unreviewed","Cmtm4","","D4A110-1"
"P15257-1","reviewed","Hnf1a","P15257-1",""
"D4A114-1","unreviewed","Ferd3l","","D4A114-1"
"F1LWK9-1","unreviewed","Ntng1","","F1LWK9-1"
"F1LWK5-1","unreviewed","Paqr9","","F1LWK5-1"
"F1LWK1-1","unreviewed","LOC680273","","F1LWK1-1"
"D3ZCQ9-1","unreviewed","Mlf1","","D3ZCQ9-1"
"D3ZCQ7-1","unreviewed","Zcchc17","","D3ZCQ7-1"
"D3ZCQ6-1","unreviewed","Cfap126","","D3ZCQ6-1"
"D3ZCQ3-1","unreviewed","LOC100910581","","D3ZCQ3-1"
"D3ZCQ2-1","unreviewed","Alg11","","D3ZCQ2-1"
"D3ZHC4-1","unreviewed","Hebp2","","D3ZHC4-1"
"D3ZCQ0-1","unreviewed","Col19a1","","D3ZCQ0-1"
"D3ZUH5-1","unreviewed","Prr36","","D3ZUH5-1"
"D3ZUH5-1","unreviewed","Prr36","","D3ZPT0-1"
"D3ZUH2-1","unreviewed","LOC103690878","","D3ZUH2-1"
"D3ZUH3-1","unreviewed","Pcdhgb1","","D3ZUH3-1"
"D3ZUH1-1","unreviewed","Nlrp4a","","D3ZUH1-1"
"D3ZXH8-1","unreviewed","Anapc11","","D3ZXH8-1"
"D3ZXH1-1","unreviewed","","","A0A096MJ53-1"
"D3ZXH1-1","unreviewed","","","D3ZXH1-1"
"D3ZXH7-1","unreviewed","Alyref","","D3ZXH7-1"
"D3ZYR1-1","reviewed","Fcho2","D3ZYR1-1",""
"D3ZAZ9-1","unreviewed","","","D3ZAZ9-1"
"Q3KR86-1","reviewed","Immt","Q3KR86-1","A0A140TAG5-1"
"Q3KR86-1","reviewed","Immt","","A0A0G2JVH4-1"
"P20156-1","reviewed","Vgf","P20156-1","F1LP80-1"
"Q3KR82-1","reviewed","Slc39a9","Q3KR82-1","A0A0G2KAR8-1"
"Q5EXX3-1","reviewed","Zbtb38","Q5EXX3-1","M0RCM7-1"
"F1LP37-1","unreviewed","Nxnl1","","A0A0G2K4X6-1"
"F1LP37-1","unreviewed","Nxnl1","","F1LP37-1"
"Q66H19-1","reviewed","Srfbp1","Q66H19-1",""
"Q66H16-1","reviewed","Fsip1","Q66H16-1",""
"Q66H17-1","reviewed","Spata32","Q66H17-1",""
"Q66H15-1","reviewed","Rmdn3","Q66H15-1",""
"Q66H12-1","reviewed","Naga","Q66H12-1",""
"Q66H10-1","reviewed","Fbxo39","Q66H10-1",""
"Q66H11-1","unreviewed","RGD1306195","","Q66H11-1"
"Q0H8V1-1","unreviewed","Dnajc18","","Q0H8V1-1"
"B1WC18-1","unreviewed","Podxl2","","B1WC18-1"
"B1WC19-1","unreviewed","R3hdm4","","B1WC19-1"
"B1WC14-1","unreviewed","Rpusd1","","B1WC14-1"
"B1WC15-1","reviewed","Zcchc7","B1WC15-1","F1M989-1"
"B1WC10-1","reviewed","Wdpcp","B1WC10-1","A0A0G2JXB0-1"
"B1WC12-1","unreviewed","Mfsd5","","B1WC12-1"
"B1WC12-1","unreviewed","Mfsd5","","A0A0G2KAK9-1"
"B1WC13-1","unreviewed","Nkapd1","","B1WC13-1"
"A0A0G2JXY3-1","unreviewed","","","A0A0G2JXY3-1"
"A0A0G2JXY4-1","unreviewed","LOC103693605","","A0A0G2JXY4-1"
"A0A0G2JXY4-1","unreviewed","LOC103693605","","D3ZBQ6-1"
"A0A0G2JXY7-1","unreviewed","Rnf125","","A0A0G2JXY7-1"
"D3ZLC6-1","unreviewed","Mybl2","","D3ZLC6-1"
"D3ZQ99-1","unreviewed","Prdm15","","D3ZQ99-1"
"F1LV96-1","unreviewed","Scube3","","F1LV96-1"
"D3ZQ91-1","unreviewed","","","D3ZQ91-1"
"D3ZQ96-1","unreviewed","","","D3ZQ96-1"
"D4A4L5-1","unreviewed","Isca2","","D4A4L5-1"
"D4A4L4-1","unreviewed","Map7d2","","D4A4L4-1"
"D4A4L6-1","unreviewed","","","D4A4L6-1"
"D4A4L1-1","unreviewed","Sohlh1","","D4A4L1-1"
"D4A4L0-1","unreviewed","Olr586","","D4A4L0-1"
"D4A4L3-1","unreviewed","Olr285","","D4A4L3-1"
"D4A4L2-1","unreviewed","Ccdc97","","D4A4L2-1"
"D3ZAP9-1","unreviewed","Gpd1l","","D3ZAP9-1"
"P0CD94-1","reviewed","Uqcc3","P0CD94-1",""
"P0CD95-1","reviewed","","P0CD95-1",""
"P0CD96-1","reviewed","","P0CD96-1",""
"Q05820-1","reviewed","Lyz2","Q05820-1",""
"Q78PB6-1","reviewed","Ndel1","Q78PB6-1",""
"Q78PB6-1","reviewed","Ndel1","Q78PB6-2",""
"F1LY69-1","unreviewed","Ift140","","F1LY69-1"
"F1LY63-1","unreviewed","Trim36","","A0A0G2JW11-1"
"F1LY63-1","unreviewed","Trim36","","F1LY63-1"
"F1LY66-1","unreviewed","","","F1LY66-1"
"P60756-1","reviewed","Mdga2","P60756-1","A0A0H2UH93-1"
"M0R571-1","unreviewed","LOC100912529","","M0R571-1"
"P13596-1","reviewed","Ncam1","P13596-1","A0A0G2K0M8-1"
"P13596-1","reviewed","Ncam1","","F1LNY3-1"
"P13596-1","reviewed","Ncam1","","F1LUV9-1"
"P13596-1","reviewed","Ncam1","","M0R6C2-1"
"Q5BJQ2-1","reviewed","Mindy1","Q5BJQ2-1",""
"Q5BJQ1-1","unreviewed","Cldn14","","Q5BJQ1-1"
"Q5BJQ0-1","reviewed","Coq8a","Q5BJQ0-1",""
"Q5BJQ7-1","reviewed","Tada1","Q5BJQ7-1","A0A0H2UHC2-1"
"Q5BJQ7-1","reviewed","Tada1","Q5BJQ7-2",""
"Q5BJQ6-1","reviewed","Cstf1","Q5BJQ6-1",""
"Q5BJQ5-1","reviewed","Rit2","Q5BJQ5-1",""
"Q9Z258-1","reviewed","Kcnt1","Q9Z258-1","D3ZNI9-1"
"Q9Z258-1","reviewed","Kcnt1","Q9Z258-2","F1LSG1-1"
"Q9Z252-1","reviewed","Lin7b","Q9Z252-1",""
"Q9Z250-1","reviewed","Lin7a","Q9Z250-1","F1LQV9-1"
"Q9Z250-1","reviewed","Lin7a","Q9Z250-2","M0R7K1-1"
"Q9Z254-1","reviewed","Gipc1","Q9Z254-1",""
"A0A0G2K7N9-1","unreviewed","Arhgap5","","A0A0G2K7N9-1"
"A0A0G2K7N9-1","unreviewed","Arhgap5","","Q6TUE6-1"
"A0A0G2K7N8-1","unreviewed","Bptf","","A0A0G2K7N8-1"
"A0A0G2K7N8-1","unreviewed","Bptf","","B1H2A3-1"
"A0A0G2K7N0-1","unreviewed","","","A0A0G2K7N0-1"
"A0A0G2K7N4-1","unreviewed","Olr264","","A0A0G2K7N4-1"
"A0A0G2K7N7-1","unreviewed","","","A0A0G2K7N7-1"
"D3ZT47-1","unreviewed","Fam171a2","","D3ZT47-1"
"Q9WVJ4-1","reviewed","Synj2bp","Q9WVJ4-1",""
"D3ZT45-1","unreviewed","Fam83e","","D3ZT45-1"
"Q9WVJ6-1","reviewed","Tgm2","Q9WVJ6-1",""
"D3ZT49-1","unreviewed","Olr215","","D3ZT49-1"
"A0A096MK41-1","unreviewed","RGD1566134","","A0A096MK41-1"
"A0A096MK47-1","reviewed","Mlip","A0A096MK47-1","A0A096MJS3-1"
"A0A096MK47-1","reviewed","Mlip","A0A096MK47-2","A0A5H1ZRU6-1"
"A0A096MK47-1","reviewed","Mlip","A0A096MK47-3",""
"A0A096MK49-1","unreviewed","Kpna7","","A0A096MK49-1"
"A0A096MK49-1","unreviewed","Kpna7","","D4A1N2-1"
"A0A096MK48-1","unreviewed","Serf1","","A0A096MK48-1"
"A0A096MK48-1","unreviewed","Serf1","","D3ZDW2-1"
"A0A1W2Q640-1","unreviewed","Lrrc69","","A0A1W2Q640-1"
"A0A1W2Q640-1","unreviewed","Lrrc69","","D3Z998-1"
"A0A1W2Q640-1","unreviewed","Lrrc69","","A0A1W2Q6P1-1"
"A0A1W2Q642-1","unreviewed","Pi16","","A0A1W2Q642-1"
"A0A1W2Q642-1","unreviewed","Pi16","","D3ZGM7-1"
"A0A1W2Q642-1","unreviewed","Pi16","","A0A1W2Q6N3-1"
"A0A1W2Q648-1","unreviewed","Lrit3","","A0A0G2K7S8-1"
"A0A1W2Q648-1","unreviewed","Lrit3","","A0A1W2Q648-1"
"Q00959-1","reviewed","Grin2a","Q00959-1","G3V9C5-1"
"E9PTD7-1","unreviewed","Kirrel3","","A0A0G2K5L4-1"
"E9PTD7-1","unreviewed","Kirrel3","","E9PTD7-1"
"E9PTD9-1","unreviewed","Tlr2","","E9PTD9-1"
"Q00954-1","reviewed","Scn1b","Q00954-1","A0A0G2JXY6-1"
"D3ZWQ6-1","unreviewed","Cdc42ep5","","D3ZWQ6-1"
"Q5Q0U0-1","unreviewed","Slc17a5","","Q5Q0U0-1"
"Q6MG98-1","unreviewed","RT1-Da","","A0A0G2K9G2-1"
"Q6MG98-1","unreviewed","RT1-Da","","Q6MG98-1"
"Q6LED0-1","reviewed","","Q6LED0-1",""
"Q6MG90-1","unreviewed","C4b","","Q6MG90-1"
"Q6MG92-1","unreviewed","Btnl8","","A0A0G2JXK8-1"
"Q6MG92-1","unreviewed","Btnl8","","A0A0G2JY27-1"
"Q6MG92-1","unreviewed","Btnl8","","Q6MG92-1"
"Q6MG93-1","unreviewed","Btnl7","","A0A0G2JZX1-1"
"Q6MG93-1","unreviewed","Btnl7","","A0A0G2K4B2-1"
"Q6MG93-1","unreviewed","Btnl7","","A0A0G2K5F2-1"
"Q6MG93-1","unreviewed","Btnl7","","A0A0G2K7M0-1"
"Q6MG93-1","unreviewed","Btnl7","","Q6MG93-1"
"Q6MG97-1","reviewed","Btnl2","Q6MG97-1","A0A0A0MY44-1"
"Q6MG97-1","reviewed","Btnl2","","A0A0G2K7M8-1"
"P33274-1","reviewed","Cyp4f1","P33274-1","Q66HK8-1"
"Q5J3H1-1","unreviewed","Vom1r21","","Q5J3H1-1"
"O35779-1","reviewed","Bhlhb3","O35779-1","M0R3T6-1"
"O35778-1","reviewed","Klrd1","O35778-1",""
"O35775-1","reviewed","Sycn","O35775-1",""
"O35774-1","reviewed","Akap4","O35774-1","F1LMR8-1"
"O35777-1","reviewed","Magt1","O35777-1","A0A096MJ31-1"
"O35777-1","reviewed","Magt1","","A0A0G2K5G6-1"
"O35777-1","reviewed","Magt1","","G3V9X8-1"
"O35776-1","reviewed","Has2","O35776-1",""
"D3ZT70-1","unreviewed","RGD1565212","","D3ZT70-1"
"D4A650-1","unreviewed","Msrb3","","D4A650-1"
"D4A651-1","unreviewed","Pms1","","D4A651-1"
"D3ZT71-1","unreviewed","Bcl2l13","","D3ZT71-1"
"Q5RK23-1","reviewed","Abhd1","Q5RK23-1",""
"F7FFR1-1","unreviewed","Rars2","","F7FFR1-1"
"Q5BK58-1","unreviewed","Ccr6","","Q5BK58-1"
"Q5BK59-1","unreviewed","Cd72","","Q5BK59-1"
"Q5BK52-1","unreviewed","Prkx","","Q5BK52-1"
"Q5BK53-1","unreviewed","Tnfrsf14","","Q5BK53-1"
