"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"Q64437-1","reviewed","Adh7","Q64437-1",""
"Q64434-1","reviewed","Ptk6","Q64434-1",""
"Q64435-1","reviewed","Ugt1a6","Q64435-1","D3YZE6-1"
"Q64435-1","reviewed","Ugt1a6","","D6RH94-1"
"Q64435-1","reviewed","Ugt1a6","","D3YZ96-1"
"Q8K202-1","reviewed","Polr1e","Q8K202-1","G8JL51-1"
"Q8K202-1","reviewed","Polr1e","Q8K202-2",""
"Q8K202-1","reviewed","Polr1e","Q8K202-3",""
"Q8K203-1","reviewed","Neil3","Q8K203-1","D3Z1T7-1"
"Q8K203-1","reviewed","Neil3","Q8K203-2",""
"Q64438-1","reviewed","Ang2","Q64438-1",""
"Q8K201-1","reviewed","Kct2","Q8K201-1","A0A0A0MQD4-1"
"Q8K207-1","reviewed","","Q8K207-1","A0A0A0MQF7-1"
"Q8K205-1","unreviewed","Pop1","","Q8K205-1"
"Q8K205-1","unreviewed","Pop1","","Q9D4G5-1"
"Q8BYM5-1","reviewed","Nlgn3","Q8BYM5-1","A2AGI0-1"
"Q8BYM5-1","reviewed","Nlgn3","","A2AGI2-1"
"Q8BYM5-1","reviewed","Nlgn3","","A2AGI3-1"
"B2RQE8-1","reviewed","Arhgap42","B2RQE8-1","A0A1L1SSL0-1"
"B2RQE8-1","reviewed","Arhgap42","","Q9D333-1"
"B4XVP9-1","unreviewed","Phf11c","","B4XVP9-1"
"P33435-1","reviewed","Mmp13","P33435-1",""
"Q64389-1","reviewed","Cd52","Q64389-1",""
"Q64387-1","reviewed","Pnoc","Q64387-1",""
"Q64387-1","reviewed","Pnoc","Q64387-2",""
"O35228-1","reviewed","Ebi3","O35228-1",""
"A2A8N2-1","unreviewed","Pramel25","","A2A8N2-1"
"A2A8N2-1","unreviewed","Pramel25","","A6PWA4-1"
"A2A8N2-1","unreviewed","Pramel25","","A6PWA5-1"
"P21843-1","reviewed","Mcpt3","P21843-1",""
"O35226-1","reviewed","Psmd4","O35226-1","F7AI87-1"
"O35226-1","reviewed","Psmd4","O35226-2",""
"O35226-1","reviewed","Psmd4","O35226-3",""
"O35226-1","reviewed","Psmd4","O35226-4",""
"O35226-1","reviewed","Psmd4","O35226-5",""
"P21841-1","reviewed","Sftpc","P21841-1","Q6P8P8-1"
"Q8BM39-1","reviewed","Prpf18","Q8BM39-1","A0A0A6YW97-1"
"Q8BM39-1","reviewed","Prpf18","Q8BM39-2",""
"Q3TTJ4-1","reviewed","","Q3TTJ4-1",""
"O88848-1","reviewed","Arl6","O88848-1","D3Z067-1"
"O88848-1","reviewed","Arl6","O88848-2",""
"O88844-1","reviewed","Idh1","O88844-1","A0A087WRS9-1"
"O88844-1","reviewed","Idh1","","A0A087WRM4-1"
"O88844-1","reviewed","Idh1","","A0A087WNN7-1"
"O88844-1","reviewed","Idh1","","A0A087WPT4-1"
"O88844-1","reviewed","Idh1","","D3YVY3-1"
"O88843-1","reviewed","Cradd","O88843-1",""
"O88842-1","reviewed","Fgd3","O88842-1","Q3TNB8-1"
"O88842-1","reviewed","Fgd3","O88842-2","A0A0R4J1D9-1"
"P60605-1","reviewed","Ube2g2","P60605-1","G3UYT0-1"
"P60605-1","reviewed","Ube2g2","","G3UZ92-1"
"P60605-1","reviewed","Ube2g2","","G3UZX2-1"
"P60603-1","reviewed","Romo1","P60603-1",""
"Q8C456-1","reviewed","Wdpcp","Q8C456-1","B1ATQ4-1"
"Q8C456-1","reviewed","Wdpcp","Q8C456-2",""
"Q3TRR0-1","reviewed","Map9","Q3TRR0-1","A0A0A6YXJ3-1"
"Q3TRR0-1","reviewed","Map9","Q3TRR0-2","A0A0R4J2D7-1"
"Q3TRR0-1","reviewed","Map9","","A0A0A6YVR4-1"
"Q3TRR0-1","reviewed","Map9","","A0A0A6YVV4-1"
"P01668-1","reviewed","","P01668-1",""
"Q9JL89-1","reviewed","Ninj2","Q9JL89-1","F8WIJ3-1"
"P01665-1","reviewed","","P01665-1",""
"A0A087WNP1-1","unreviewed","Gm28168","","A0A087WNP1-1"
"E9PXI5-1","unreviewed","Vmn2r23","","A0A3B2WBG5-1"
"E9PXI5-1","unreviewed","Vmn2r23","","A0A3B2WCJ3-1"
"E9PXI5-1","unreviewed","Vmn2r23","","E9PXI5-1"
"Q6Y5D8-1","reviewed","Arhgap10","Q6Y5D8-1",""
"Q6Y5D8-1","reviewed","Arhgap10","Q6Y5D8-2",""
"Q6Y5D8-1","reviewed","Arhgap10","Q6Y5D8-3",""
"Q6Y5D8-1","reviewed","Arhgap10","Q6Y5D8-4",""
"A0A087WNP5-1","unreviewed","Gm10778","","A0A087WNP5-1"
"A0A087WNP5-1","unreviewed","Gm10778","","F8VPU7-1"
"Q8R0P4-1","reviewed","Aamdc","Q8R0P4-1","D6RJJ4-1"
"Q8R0P4-1","reviewed","Aamdc","Q8R0P4-2","D3YX09-1"
"Q8R0P4-1","reviewed","Aamdc","","D6RJK8-1"
"Q8R0P4-1","reviewed","Aamdc","","D3YWY5-1"
"Q8R0P4-1","reviewed","Aamdc","","D3Z442-1"
"Q8R0P4-1","reviewed","Aamdc","","Q8CF11-1"
"Q8R0P4-1","reviewed","Aamdc","","D3YY39-1"
"Q8R0P4-1","reviewed","Aamdc","","D3YZD8-1"
"Q8R0P4-1","reviewed","Aamdc","","D3Z1Q3-1"
"Q8R0P8-1","reviewed","Abhd8","Q8R0P8-1",""
"Q80YE7-1","reviewed","Dapk1","Q80YE7-1","A0A286YDD8-1"
"Q80YE7-1","reviewed","Dapk1","Q80YE7-2",""
"P47226-1","reviewed","Tes","P47226-1","D6RH72-1"
"P47226-1","reviewed","Tes","P47226-2","Q3ULB1-1"
"P47226-1","reviewed","Tes","","Q921W7-1"
"Q80YE4-1","reviewed","Aatk","Q80YE4-1","A0A668KLA4-1"
"Q80YE4-1","reviewed","Aatk","Q80YE4-2","A0A668KLB8-1"
"Q80YE4-1","reviewed","Aatk","Q80YE4-3","B1AZF3-1"
"Q80YE4-1","reviewed","Aatk","Q80YE4-4","B1AZF9-1"
"O35488-1","reviewed","Slc27a2","O35488-1","A2ANX6-1"
"O35484-1","reviewed","Azin1","O35484-1","D3Z2P3-1"
"O35484-1","reviewed","Azin1","","D6RE45-1"
"O35484-1","reviewed","Azin1","","D3YUY1-1"
"O35484-1","reviewed","Azin1","","D3YW58-1"
"Q9CXW2-1","reviewed","Mrps22","Q9CXW2-1",""
"Q99NE5-1","reviewed","Rims1","Q99NE5-1","A0A668KL79-1"
"Q99NE5-1","reviewed","Rims1","Q99NE5-2","F6TZK4-1"
"Q99NE5-1","reviewed","Rims1","Q99NE5-3","E9PWP6-1"
"Q99NE5-1","reviewed","Rims1","Q99NE5-4","F6VBV0-1"
"Q99NE5-1","reviewed","Rims1","Q99NE5-5","F6Y0S3-1"
"Q99NE5-1","reviewed","Rims1","Q99NE5-6","Q7TPL9-1"
"Q99NE5-1","reviewed","Rims1","Q99NE5-7",""
"Q9CXW4-1","reviewed","Rpl11","Q9CXW4-1","A2BH06-1"
"B2RX14-1","reviewed","Tut4","B2RX14-1","A2A9H0-1"
"B2RX14-1","reviewed","Tut4","","A2A8R1-1"
"B2RX14-1","reviewed","Tut4","","A2A8R7-1"
"B2RX14-1","reviewed","Tut4","","A0A0A0MQJ6-1"
"Q8R0A5-1","reviewed","Tceal3","Q8R0A5-1","A2AEC1-1"
"Q8R0A5-1","reviewed","Tceal3","","A2AEC2-1"
"Q8R0A6-1","reviewed","Vstm2a","Q8R0A6-1","A0A140LJ76-1"
"Q8R0A6-1","reviewed","Vstm2a","","A0A140LHB6-1"
"Q8R0A6-1","reviewed","Vstm2a","","F6Y6A6-1"
"Q05A06-1","unreviewed","Vmn1r236","","Q05A06-1"
"Q05A06-1","unreviewed","Vmn1r236","","A0A494BB52-1"
"B2RXZ2-1","unreviewed","Cyp2a22","","B2RXZ2-1"
"Q8CD26-1","reviewed","Slc35e1","Q8CD26-1",""
"P27870-1","reviewed","Vav1","P27870-1","Q8VDU4-1"
"P27870-1","reviewed","Vav1","","E9PXI0-1"
"P83940-1","reviewed","Eloc","P83940-1","A0A087WQE6-1"
"P83940-1","reviewed","Eloc","","A0A087WPE4-1"
"P83940-1","reviewed","Eloc","","A0A087WNT1-1"
"A0A140LJF5-1","unreviewed","Olfr485","","A0A140LJF5-1"
"E9PX79-1","unreviewed","Marchf10","","Q497L7-1"
"E9PX79-1","unreviewed","Marchf10","","E9PX79-1"
"E9PX79-1","unreviewed","Marchf10","","F6WKB0-1"
"Q9JHI9-1","reviewed","Slc40a1","Q9JHI9-1","C5H8V4-1"
"Q9JHI8-1","reviewed","Nox4","Q9JHI8-1","D3Z2E1-1"
"Q9JHI8-1","reviewed","Nox4","Q9JHI8-2","S4R1R3-1"
"Q9JHI8-1","reviewed","Nox4","Q9JHI8-3",""
"Q9JHI8-1","reviewed","Nox4","Q9JHI8-4",""
"Q80WS3-1","reviewed","Fbll1","Q80WS3-1",""
"Q9JHI0-1","reviewed","Mmp19","Q9JHI0-1","Q3UW97-1"
"Q80WS1-1","reviewed","Rimklb","Q80WS1-1","A0A0N4SUL3-1"
"Q80WS1-1","reviewed","Rimklb","Q80WS1-2","A0A0N4SVI6-1"
"Q80WS1-1","reviewed","Rimklb","Q80WS1-3",""
"Q9JHI2-1","reviewed","Adat1","Q9JHI2-1","D3Z6J6-1"
"Q9JHI2-1","reviewed","Adat1","Q9JHI2-2",""
"Q9JHI2-1","reviewed","Adat1","Q9JHI2-3",""
"Q9JHI5-1","reviewed","Ivd","Q9JHI5-1",""
"Q9JHI4-1","reviewed","Slc13a1","Q9JHI4-1",""
"Q9JHI4-1","reviewed","Slc13a1","Q9JHI4-2",""
"Q9JHI4-1","reviewed","Slc13a1","Q9JHI4-3",""
"Q9JHI7-1","reviewed","Exosc9","Q9JHI7-1","F6Y747-1"
"Q9JHI7-1","reviewed","Exosc9","","D6RGB5-1"
"Q9JHI7-1","reviewed","Exosc9","","A0A0G2JFV9-1"
"Q9JHI7-1","reviewed","Exosc9","","D3YTN9-1"
"A0A140LI11-1","unreviewed","Gm5737","","A0A140LI11-1"
"P01728-1","reviewed","","P01728-1","A0A075B664-1"
"P01729-1","reviewed","","P01729-1",""
"P01724-1","reviewed","","P01724-1",""
"P01725-1","reviewed","","P01725-1",""
"P01726-1","reviewed","","P01726-1",""
"P01727-1","reviewed","","P01727-1",""
"P01723-1","reviewed","","P01723-1",""
"Q99PF4-1","reviewed","Cdh23","Q99PF4-1","K4DI74-1"
"Q99PF4-1","reviewed","Cdh23","Q99PF4-2","E9Q7M6-1"
"Q99PF4-1","reviewed","Cdh23","Q99PF4-3","F8WIF5-1"
"Q99PF4-1","reviewed","Cdh23","Q99PF4-4",""
"Q99PF4-1","reviewed","Cdh23","Q99PF4-5",""
"Q99PF4-1","reviewed","Cdh23","Q99PF4-6",""
"Q8BGH4-1","reviewed","Reep1","Q8BGH4-1","A0A1D5RLF1-1"
"Q8BGH4-1","reviewed","Reep1","","A0A1D5RM91-1"
"Q8BGH7-1","reviewed","Cdc42se2","Q8BGH7-1","B1AZK1-1"
"P08607-1","reviewed","C4bpa","P08607-1","E9PUZ8-1"
"P08607-1","reviewed","C4bpa","","F6QLW4-1"
"L7N456-1","unreviewed","Pramel40","","L7N456-1"
"L7N456-1","unreviewed","Pramel40","","L7N458-1"
"L7N457-1","unreviewed","Olfr1513","","L7N457-1"
"P18581-1","reviewed","Slc7a2","P18581-1","E9QJY0-1"
"P18581-1","reviewed","Slc7a2","P18581-2","A0A1C7ZMY5-1"
"Q61268-1","reviewed","Apoc4","Q61268-1",""
"Q9DCI9-1","reviewed","Mrpl32","Q9DCI9-1","A0A217FL50-1"
"Q9DCI9-1","reviewed","Mrpl32","","A0A1Y7VKF5-1"
"P35822-1","reviewed","Ptprk","P35822-1","A0A1W2P706-1"
"P35822-1","reviewed","Ptprk","","A0A1W2P6K2-1"
"P35822-1","reviewed","Ptprk","","A0A1W2P7Y1-1"
"P35822-1","reviewed","Ptprk","","B2RRF0-1"
"D3YU32-1","reviewed","Tex13c1","D3YU32-1",""
"Q9DCI3-1","reviewed","Stard3nl","Q9DCI3-1","A0A1Y7VLU9-1"
"Q9DCI3-1","reviewed","Stard3nl","","A0A0G2JE93-1"
"Q9DCI3-1","reviewed","Stard3nl","","A0A0G2JFQ1-1"
"Q9DCI3-1","reviewed","Stard3nl","","A0A1Y7VJA7-1"
"Q3UMG5-1","reviewed","Lrch2","Q3UMG5-1","F7AAC3-1"
"Q3UMG5-1","reviewed","Lrch2","Q3UMG5-2","F6VQ19-1"
"Q3UMG5-1","reviewed","Lrch2","Q3UMG5-3","A2AMP0-1"
"Q64G17-1","reviewed","Anp32c","Q64G17-1",""
"F6R3J9-1","unreviewed","Gm8879","","F6R3J9-1"
"F6R3J9-1","unreviewed","Gm8879","","J3QNE1-1"
"Q8BPK2-1","reviewed","Zcchc3","Q8BPK2-1",""
"P18052-1","reviewed","Ptpra","P18052-1","A0A2R8VHH6-1"
"P18052-1","reviewed","Ptpra","P18052-2","Q91V35-1"
"Q8VDC1-1","reviewed","Fyco1","Q8VDC1-1","A0A140T8V9-1"
"Q9D9F7-1","unreviewed","Speer4b","","K7N6S0-1"
"Q9D9F7-1","unreviewed","Speer4b","","Q9D9F7-1"
"P24063-1","reviewed","Itgal","P24063-1","E9Q5M7-1"
"P24063-1","reviewed","Itgal","","E9QNL8-1"
"P24063-1","reviewed","Itgal","","D3Z627-1"
"P24063-1","reviewed","Itgal","","D3YW95-1"
"Q0ZNK3-1","unreviewed","Gm6760","","Q0ZNK3-1"
"A7XV07-1","reviewed","Skint8","A7XV07-1","M9MMK3-1"
"A7XV07-1","reviewed","Skint8","A7XV07-2",""
"A7XV07-1","reviewed","Skint8","A7XV07-3",""
"Q64124-1","reviewed","Scx","Q64124-1",""
"Q6VUP9-1","reviewed","Tfap2e","Q6VUP9-1",""
"P00184-1","reviewed","Cyp1a1","P00184-1",""
"Q61845-1","reviewed","Meig1","Q61845-1","A2AJG4-1"
"Q61846-1","reviewed","Melk","Q61846-1","A2ALR0-1"
"Q61846-1","reviewed","Melk","","A2ALQ9-1"
"Q61847-1","reviewed","Mep1b","Q61847-1","A0A3Q4EHC8-1"
"Q61847-1","reviewed","Mep1b","Q61847-2",""
"Q9WU19-1","reviewed","Hao1","Q9WU19-1",""
"Q9JIE3-1","reviewed","Otor","Q9JIE3-1",""
"Q9JIE6-1","reviewed","Tslp","Q9JIE6-1",""
"Q3V3A1-1","reviewed","Cdk15","Q3V3A1-1","E3W997-1"
"Q3V3A1-1","reviewed","Cdk15","Q3V3A1-2",""
"Q3V3A1-1","reviewed","Cdk15","Q3V3A1-3",""
"Q6IE82-1","reviewed","Jade3","Q6IE82-1","A0A140T8R5-1"
"Q6IE82-1","reviewed","Jade3","","A0A286YCK1-1"
"Q3V3A7-1","reviewed","Rnf207","Q3V3A7-1","E9Q4D7-1"
"Q3V3A7-1","reviewed","Rnf207","","E9PW78-1"
"Q8VGC8-1","unreviewed","Olfr131","","Q8VGC8-1"
"Q6PCW6-1","reviewed","Cnfn","Q6PCW6-1","G3UWC9-1"
"Q8VGC1-1","unreviewed","Olfr763","","Q8VGC1-1"
"Q8VGC2-1","unreviewed","Olfr770","","Q8VGC2-1"
"Q8VGC4-1","unreviewed","Olfr768","","Q8VGC4-1"
"Q8VGC6-1","unreviewed","Olfr992","","A0A1L1SQP4-1"
"Q8VGC6-1","unreviewed","Olfr992","","Q8VGC6-1"
"Q6A0D4-1","reviewed","Rftn1","Q6A0D4-1","D3Z731-1"
"Q3UBX0-1","reviewed","Tmem109","Q3UBX0-1","D3Z7P2-1"
"Q3UBX0-1","reviewed","Tmem109","","D3Z0I8-1"
"Q3UBX0-1","reviewed","Tmem109","","D3Z3Z2-1"
"Q3UBX0-1","reviewed","Tmem109","","D3YX08-1"
"E9Q7R9-1","reviewed","Cfap43","E9Q7R9-1","A0A494BAF3-1"
"E9Q7R9-1","reviewed","Cfap43","","A0A494BB99-1"
"Q3UKW5-1","unreviewed","Gm9","","Q3UKW5-1"
"P51436-1","reviewed","Drd4","P51436-1",""
"A4UUI3-1","unreviewed","Gbp4","","A4UUI3-1"
"A4UUI3-1","unreviewed","Gbp4","","A0A0G2JGT4-1"
"A4UUI3-1","unreviewed","Gbp4","","A0A0G2JDT5-1"
"A4UUI3-1","unreviewed","Gbp4","","A0A0G2JEJ5-1"
"A4UUI3-1","unreviewed","Gbp4","","A4UUI4-1"
"A0A075B6C9-1","unreviewed","Trav13-4-dv7","","A0A075B6C2-1"
"A0A075B6C9-1","unreviewed","Trav13-4-dv7","","A0A075B6C9-1"
"A0A1Y7VLT7-1","unreviewed","Eif1ad4","","A0A1Y7VLT7-1"
"Q3UHV4-1","reviewed","Trpc5os","Q3UHV4-1",""
"Q8VEK3-1","reviewed","Hnrnpu","Q8VEK3-1","A0A087WPF1-1"
"Q8VEK3-1","reviewed","Hnrnpu","Q8VEK3-2","A0A087WPX7-1"
"A0A075B6C4-1","unreviewed","Trav21-dv12","","A0A075B6C4-1"
"Q3U6N9-1","reviewed","","Q3U6N9-1",""
"Q3U6N9-1","reviewed","","Q3U6N9-2",""
"Q3U6N9-1","reviewed","","Q3U6N9-3",""
"A0A1B0GRG8-1","unreviewed","Gm5678","","A0A1B0GRG8-1"
"Q8CAE2-1","reviewed","Henmt1","Q8CAE2-1","A0A0G2JGG9-1"
"Q8CAE2-1","reviewed","Henmt1","Q8CAE2-2","A0A0G2JFU0-1"
"Q8CAE2-1","reviewed","Henmt1","","A2AED5-1"
"Q8CAE3-1","reviewed","Kcnmb1","Q8CAE3-1","Q5SQK1-1"
"Q8CIM7-1","reviewed","Cyp2d26","Q8CIM7-1","A0A2R8W716-1"
"Q8CIM7-1","reviewed","Cyp2d26","","A0A0R4IZY2-1"
"Q8CIM7-1","reviewed","Cyp2d26","","A0A2R8VI97-1"
"Q8CAE9-1","reviewed","Podxl2","Q8CAE9-1","D3YW47-1"
"Q8CAE9-1","reviewed","Podxl2","Q8CAE9-2","D3YZ50-1"
"Q8CAE9-1","reviewed","Podxl2","Q8CAE9-3","G3X9D3-1"
"Q8BN78-1","reviewed","Zbtb33","Q8BN78-1","A2A3Z2-1"
"Q3TDN0-1","reviewed","Disp1","Q3TDN0-1","A0A0A6YWR7-1"
"Q3TDN0-1","reviewed","Disp1","Q3TDN0-2",""
"Q3TDN2-1","reviewed","Faf2","Q3TDN2-1","F6XLD9-1"
"Q3TDN2-1","reviewed","Faf2","Q3TDN2-2","D3Z2H4-1"
"Q3TDN2-1","reviewed","Faf2","","D3YUP4-1"
"Q3TDN2-1","reviewed","Faf2","","D6RE51-1"
"Q3TDN2-1","reviewed","Faf2","","D3Z4G9-1"
"G3UVW3-1","reviewed","Slc38a6","G3UVW3-1","E0CY99-1"
"G3UVW3-1","reviewed","Slc38a6","","F2Z3Y3-1"
"G3UVW3-1","reviewed","Slc38a6","","D3YUW5-1"
"G3UVW3-1","reviewed","Slc38a6","","Q3USV8-1"
"Q3UGP8-1","reviewed","Alg10b","Q3UGP8-1","A0A2R8VJX4-1"
"Q3UGP9-1","reviewed","Lrrc58","Q3UGP9-1",""
"Q7TRB8-1","unreviewed","Olfr924","","Q7TRB8-1"
"A0A338P6F4-1","unreviewed","B230307C23Rik","","L7N467-1"
"A0A338P6F4-1","unreviewed","B230307C23Rik","","Q8BLB2-1"
"A0A338P6F4-1","unreviewed","B230307C23Rik","","A0A338P6Y4-1"
"A0A338P6F4-1","unreviewed","B230307C23Rik","","A0A338P6F4-1"
"A0A338P6F4-1","unreviewed","B230307C23Rik","","A0A338P767-1"
"Q11204-1","reviewed","St3gal2","Q11204-1","D3Z3V2-1"
"Q6WQJ1-1","reviewed","Dagla","Q6WQJ1-1","S4R2M3-1"
"P62947-1","reviewed","Rpl41","P62947-1","H3BK91-1"
"P51912-1","reviewed","Slc1a5","P51912-1","Q9ESU7-1"
"P51910-1","reviewed","Apod","P51910-1",""
"Q8CHQ6-1","reviewed","Tmem125","Q8CHQ6-1","A8WIT3-1"
"Q8CHQ6-1","reviewed","Tmem125","","A8WIT2-1"
"Q8CHQ6-1","reviewed","Tmem125","","A8WIT1-1"
"Q8CGW9-1","reviewed","Dmrtc2","Q8CGW9-1",""
"Q8CHQ0-1","reviewed","Fbxo4","Q8CHQ0-1",""
"Q8CHQ9-1","reviewed","Nat8f2","Q8CHQ9-1",""
"E9Q848-1","unreviewed","Olfr370","","E9Q848-1"
"Q64481-1","reviewed","Cyp3a16","Q64481-1",""
"Q7TQ48-2","reviewed","Srl","Q7TQ48-1",""
"Q7TQ48-2","reviewed","Srl","Q7TQ48-2",""
"A2A9U8-1","unreviewed","Cela3a","","A2A9U8-1"
"Q5EBG6-1","reviewed","Hspb6","Q5EBG6-1",""
"Q5EBG8-1","reviewed","","Q5EBG8-1",""
"Q7TQ40-1","reviewed","Zic5","Q7TQ40-1","A0A0R4J0E2-1"
"Q9Z321-1","reviewed","Top3b","Q9Z321-1","A0A338P7E0-1"
"Q9Z321-1","reviewed","Top3b","","A0A338P6A6-1"
"Q9Z321-1","reviewed","Top3b","","A0A338P753-1"
"Q9Z321-1","reviewed","Top3b","","A0A338P6J7-1"
"Q9Z321-1","reviewed","Top3b","","A0A338P6M7-1"
"Q9Z321-1","reviewed","Top3b","","A0A338P7C6-1"
"Q9Z321-1","reviewed","Top3b","","A0A338P6F5-1"
"Q9Z321-1","reviewed","Top3b","","A0A338P6C0-1"
"O08709-1","reviewed","Prdx6","O08709-1","A0A0A6YXQ7-1"
"O08709-1","reviewed","Prdx6","","D3Z0Y2-1"
"O08709-1","reviewed","Prdx6","","Q6GT24-1"
"O08705-1","reviewed","Slc10a1","O08705-1","O35940-1"
"O08705-1","reviewed","Slc10a1","","A0A1W2P719-1"
"Q9Z320-1","reviewed","Krt27","Q9Z320-1",""
"O08707-1","reviewed","Ackr2","O08707-1","A0A1L1ST82-1"
"O08707-1","reviewed","Ackr2","","A0A1L1SV85-1"
"Q60674-1","reviewed","Nr1d2","Q60674-1","A0A286YD98-1"
"Q60675-1","reviewed","Lama2","Q60675-1","A0A1W2P7N3-1"
"Q60675-1","reviewed","Lama2","","A0A087WRP2-1"
"Q60675-1","reviewed","Lama2","","A0A5F8MPG7-1"
"P28033-1","reviewed","Cebpb","P28033-1",""
"P28033-1","reviewed","Cebpb","P28033-2",""
"P28033-1","reviewed","Cebpb","P28033-3",""
"Q60677-1","reviewed","Itgae","Q60677-1",""
"Q60670-1","reviewed","Sik1","Q60670-1",""
"Q8VE62-1","reviewed","Paip1","Q8VE62-1","G3UZS6-1"
"Q8VE62-1","reviewed","Paip1","","F6Y616-1"
"Q8VE62-1","reviewed","Paip1","","G3UZ67-1"
"Q8VE62-1","reviewed","Paip1","","G3UYE5-1"
"Q8VE62-1","reviewed","Paip1","","D3Z3J6-1"
"Q8VE62-1","reviewed","Paip1","","G3UZH8-1"
"Q60673-1","reviewed","Ptprn","Q60673-1","A0A087WQF2-1"
"Q60673-1","reviewed","Ptprn","","A0A087WQ67-1"
"Q60673-1","reviewed","Ptprn","","A0A087WPU7-1"
"Q60673-1","reviewed","Ptprn","","A6MDD2-1"
"Q61107-1","reviewed","Gbp4","Q61107-1","D3YUH5-1"
"Q61107-1","reviewed","Gbp4","","D3YVW6-1"
"Q61107-1","reviewed","Gbp4","","A0A0G2JDL1-1"
"Q61103-1","reviewed","Dpf2","Q61103-1","D3Z5N6-1"
"Q61103-1","reviewed","Dpf2","","F8WIP7-1"
"Q61103-1","reviewed","Dpf2","","A0A494BBF7-1"
"Q61102-1","reviewed","Abcb7","Q61102-1",""
"F6VB59-1","unreviewed","Olfr1348","","A0A140LJG5-1"
"F6VB59-1","unreviewed","Olfr1348","","F6VB59-1"
"F6VB59-1","unreviewed","Olfr1348","","A0A140LIK2-1"
"F6VB59-1","unreviewed","Olfr1348","","A0A140LI03-1"
"F6VB59-1","unreviewed","Olfr1348","","A0A140LIL8-1"
"F6VB59-1","unreviewed","Olfr1348","","A0A140LIG4-1"
"F6VB59-1","unreviewed","Olfr1348","","Q8VGH3-1"
"P17879-1","reviewed","Hspa1b","P17879-1",""
"Q8K448-1","reviewed","Abca5","Q8K448-1","A2AEP6-1"
"Q8K448-1","reviewed","Abca5","","A2AEP5-1"
"Q8VE65-1","reviewed","Taf12","Q8VE65-1","E9QNT5-1"
"E9Q2S6-1","unreviewed","Zfp780b","","E9Q2S6-1"
"E9Q2S6-1","unreviewed","Zfp780b","","Q52KI6-1"
"E9Q2S7-1","unreviewed","Zfp266","","A0A1L1SR49-1"
"E9Q2S7-1","unreviewed","Zfp266","","E9Q2S7-1"
"E9Q2S7-1","unreviewed","Zfp266","","A0A1L1SU03-1"
"Q8K440-1","reviewed","Abca8b","Q8K440-1",""
"Q8K440-1","reviewed","Abca8b","Q8K440-2",""
"Q8K442-1","reviewed","Abca8a","Q8K442-1","F6YSZ8-1"
"Q8K442-1","reviewed","Abca8a","","F8WGE3-1"
"Q8K442-1","reviewed","Abca8a","","A2A6R7-1"
"Q8K443-1","reviewed","Rgs13","Q8K443-1",""
"Q8K445-1","reviewed","Clrn1","Q8K445-1","Q8K444-1"
"Q8K445-1","reviewed","Clrn1","Q8K445-2",""
"A2AWF2-1","unreviewed","Rex2","","A2AWF2-1"
"Q9QZT4-1","reviewed","Pla2g2f","Q9QZT4-1",""
"Q9QZT4-1","reviewed","Pla2g2f","Q9QZT4-2",""
"A0A140LIV7-1","unreviewed","Gm35060","","A0A140LIV7-1"
"Q8VEU0-1","unreviewed","Olfr780","","Q8VEU0-1"
"P0CC03-1","reviewed","Sult6b1","P0CC03-1","E9QNJ5-1"
"P0CC03-1","reviewed","Sult6b1","","E0CYC7-1"
"P54751-1","reviewed","St3gal1","P54751-1",""
"P54754-1","reviewed","Ephb3","P54754-1","E0CYA3-1"
"P54754-1","reviewed","Ephb3","","A0A338P6E0-1"
"P54754-1","reviewed","Ephb3","","A0A338P6F1-1"
"Q91ZC5-1","reviewed","Mrgpra7","Q91ZC5-1",""
"A0A0G2JDV3-1","unreviewed","Gbp6","","A0A0G2JDV3-1"
"A0A0G2JDV3-1","unreviewed","Gbp6","","A0A0G2JF24-1"
"A2CGC2-1","unreviewed","Btbd35f4","","A2CGC2-1"
"Q80VF6-1","reviewed","Fam181b","Q80VF6-1","A0A140LHM6-1"
"Q80VF6-1","reviewed","Fam181b","Q80VF6-2",""
"Q3UKC1-1","reviewed","Tax1bp1","Q3UKC1-1","D3Z213-1"
"Q3UKC1-1","reviewed","Tax1bp1","","D3Z152-1"
"Q3UKC1-1","reviewed","Tax1bp1","","D3Z715-1"
"F8VPX6-1","unreviewed","Speer4a","","F8VPX6-1"
"F8VPX2-1","unreviewed","Fbxw9","","F8VPX2-1"
"P16056-1","reviewed","Met","P16056-1","F6RCC5-1"
"P16056-1","reviewed","Met","","D3YVY2-1"
"P16056-1","reviewed","Met","","F6X333-1"
"P16056-1","reviewed","Met","","F8VQL0-1"
"P16054-1","reviewed","Prkce","P16054-1","Q8C944-1"
"Q80XN0-1","reviewed","Bdh1","Q80XN0-1","D3Z2Y8-1"
"Q80XN0-1","reviewed","Bdh1","","A0A338P6R2-1"
"G3X9I0-1","unreviewed","Zfp105","","D3Z140-1"
"G3X9I0-1","unreviewed","Zfp105","","G3X9I0-1"
"G3X9I7-1","unreviewed","Zc3h12b","","G3X9I7-1"
"G3X9I7-1","unreviewed","Zc3h12b","","S4R1K0-1"
"G3X9I7-1","unreviewed","Zc3h12b","","A2BE29-1"
"P12960-1","reviewed","Cntn1","P12960-1",""
"P12961-1","reviewed","Scg5","P12961-1",""
